Var,0182,0049,0030,0081,0075,0128,0072,0038,0065,1004,0093,0019,0004,0129,0036,0224,0042,0061,0073,0082,0086,0097,0198,0130,0046,0112,0095,0131,0231,0057,0228,0122,0094,0024,0227,0223,0185,0142,0138,0186,0216,0078,0003,0222,0031,0125,0217,0229,0233,0063,0079,0058,0211,0113,0225,0226,0059,0188,0232,0009,0099,0133,0220,0200,0184,0021,0205,0136,0132,0219,0011,0115,0121,0091,0083,
2.3. Coberturas de los flujos de efectivo ..........................................................................................................,257,0,"36,102",0,0,0,0,0,0,0,0,"21,448",0,0,0,"-2,489",267,0,"4,757",0,0,0,0,0,0,"-3,164",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-37,0,,0,0,0,0,0,0,0,0,-672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"56,469"
2.4. Coberturas de inversiones netas en negocios en el extranjero ..........................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.5. Diferencias de cambio ......................................................................................................................................................................,"8,110",0,0,-131,20,40,0,0,0,0,0,0,45,0,0,0,0,31,0,-4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8,119"
2.6. Activos no corrientes en venta ..........................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3. FONDOS PROPIOS ..................................................................................................................................................................,"1,02,45,951","2,87,15,412","28,73,111","29,34,018","20,09,687","11,39,092","8,62,374","97,988","8,22,905","3,08,099","5,98,072","6,27,096","7,84,480","68,171","1,77,360","27,78,176","3,12,026","5,24,813","33,263","4,06,682","1,50,299","3,28,542","1,68,149","1,54,224","1,50,783","2,29,080","1,71,957","78,729","85,298","37,342","45,084","2,27,933","63,285","1,58,308","1,19,440","60,288","39,773","62,284","90,122","61,077","1,72,337","47,727","51,001","4,04,442","20,828","31,494","36,659","37,488","20,842","2,12,027",,"58,085","75,651","1,84,431","2,02,490","39,805","30,129","23,228","23,669","1,18,628","24,775","66,527","27,200","21,570","45,126","24,107","33,258","8,926","32,189","22,812","29,286","19,443","15,182","10,301","9,069","6,09,81,505"
3.1. Capital o fondo de dotación ......................................................................................................................................................................,"16,61,518","31,27,148","10,27,609","1,53,002","1,13,693","1,16,070","65,421","30,050","1,57,841","1,51,043","98,950","67,393","16,297","58,298","21,190","1,73,211","31,200","29,159","39,077","26,036","38,771","9,129","72,938","1,67,792","83,440","92,694","9,600","86,600","72,061","5,412","45,473","1,72,808","12,500","10,572","80,317","25,126","18,060","89,673","23,101","14,032","84,250","4,509","4,508","1,47,751","5,950","25,411","48,080","31,000","22,779","1,27,467",,"52,405","39,281","32,775","60,902","54,224","29,672","18,080","47,777","14,983","18,040","50,995","14,761","14,514","19,857","18,060","14,300","18,032","14,039","18,030","27,041","18,681","11,630","9,015","9,016","94,22,120"
3.1.1. Emitido ..................................................................................................................................................................,"16,61,518","31,27,148","10,27,609","1,53,002","1,13,693","1,16,070","65,421","30,050","1,57,841","1,51,043","98,950","67,393","16,297","58,298","21,190","1,73,211","31,200","29,159","39,077","26,036","38,771","9,129","72,938","1,67,792","83,440","92,694","9,600","86,600","72,061","5,412","45,473","1,72,808","12,500","10,572","80,317","25,126","18,060","89,673","23,101","14,032","84,250","4,509","4,508","1,47,751","5,950","25,411","48,080","31,000","22,779","1,27,467",,"52,405","39,281","32,775","60,902","54,224","29,672","18,080","47,777","14,983","18,040","50,995","14,761","14,514","19,857","18,060","14,300","18,032","14,039","18,030","27,041","18,681","11,630","9,015","9,016","94,22,120"
3.1.2. Pendiente de desembolso no exigido (-) ..........................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.2. Prima de emisión ......................................................................................................................................................................,"66,58,390","2,03,70,128",0,"13,73,270","4,28,720","2,85,847","2,13,750","65,407","1,97,547","10,662","54,949","1,66,572",13,0,0,"11,39,990","51,416","2,804","59,354",0,0,"2,539","49,008",747,"15,322",51,511,"9,900",0,138,0,0,"7,275",94,"1,32,087","34,164",0,0,"35,906","29,388","1,364",0,0,475,"7,212",451,0,"3,606",55,"57,140",,0,"10,955","39,038","6,611",0,0,0,0,"27,818",0,0,0,"1,276",0,0,0,0,0,0,0,189,0,0,0,"3,15,52,139"
3.3. Reservas ..................................................................................................................................................................,"19,84,557","64,70,149","18,46,206","14,81,862","14,67,274","8,15,085","6,04,247","2,531","4,67,517","1,46,394","4,44,173","3,93,131","7,68,170","9,873","2,39,670","14,64,975","2,29,410","4,92,850","-65,167","3,80,646","1,16,374","3,16,874","46,203","-14,307","52,096","1,36,335","1,61,846","-17,771","13,237","71,245",-389,"55,125","43,510","1,47,642","-92,964",998,"21,713","-24,491","31,961","17,657","86,723","40,922","46,493","2,56,216","7,666","5,632","-11,421","2,882","-1,992","27,420",,"5,680","25,415","1,28,975","1,34,977","-14,419",456,"5,148","-24,108","75,827","6,735","19,377","13,072","5,780","25,376","6,047","20,366","-9,106","18,479","4,782","2,245",573,"3,552","1,286",53,"2,16,43,556"
3.3.1. Reservas (pérdidas) acumuladas ..........................................................................................................,"19,84,557","46,32,725","18,46,206","11,98,897","12,79,076","6,52,653","5,52,053","2,061","4,42,597","84,582","4,44,173","3,93,004","6,61,924","9,873","1,31,980","14,64,975","2,29,410","4,62,520","-65,167","3,40,178","93,658","2,80,677","40,488","-14,307","39,688","1,36,335","1,36,522","-17,771","13,237","71,245",-389,"52,891","39,802","1,25,407","-92,964",998,"20,984","-24,491","27,725","16,880","71,416","36,757","44,395","2,56,216","6,080","3,368","-11,421","-5,831","-1,992","27,420",,210,"18,916","1,28,975","1,34,977","-14,419",436,"3,947","-24,108","75,827","4,940","19,370","12,357","5,453","21,409","5,639","20,366","-9,106","18,479","4,782","-2,476",573,"3,552",454,45,"1,85,51,898"
3.3.2. Remanente ..................................................................................................................................................................,0,"18,37,424",0,"2,82,965","1,88,198","1,62,432","52,194",470,"24,920","61,812",0,127,"1,06,246",0,"1,07,690",0,0,"30,330",0,"40,468","22,716","36,197","5,715",0,"12,408",0,"25,324",0,0,0,0,"2,234","3,708","22,235",0,0,729,0,"4,236",777,"15,307","4,164","2,098",0,"1,586","2,264",0,"8,713",0,0,,"5,470","6,499",0,0,0,20,"1,201",0,0,"1,795",7,715,327,"3,967",409,0,0,0,0,"4,721",0,0,832,8,"30,91,658"
3.4. Otros instrumentos de capital ..........................................................................................................,0,"58,649",0,66,0,"11,428",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,297",0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"72,440"
3.4.1. De instrumentos financieros compuestos ..........................................................................................................,0,0,0,0,0,"11,428",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11,428"
3.4.2. Resto ..................................................................................................................................................................,0,"58,649",0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,297",0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"61,012"
3.5. Menos: Valores propios ......................................................................................................................................................................,"-58,514",0,-704,-741,0,"-29,124",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7,-75,0,0,0,0,0,0,0,0,0,0,0,0,"-2,898",0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,-633,0,-107,0,0,0,0,0,0,0,0,0,0,"-92,803"
3.6. Cuotas participativas y fondos asociados (Cajas de Ahorros) ..........................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.6.1. Cuotas participativas ......................................................................................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.6.2. Fondo de reservas de cuotapartícipes ..........................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.6.3. Fondo de estabilización ..........................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.7. Resultado del ejercicio ......................................................................................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.8. Menos: Dividendos y retribuciones ..........................................................................................................,0,"-13,10,662",0,"-73,441",0,"-60,214","-21,044",0,0,0,0,0,0,0,"-83,500",0,0,0,0,0,"-4,846",0,0,0,0,0,0,0,0,"-39,453",0,0,0,0,0,0,0,0,-846,0,0,0,0,0,0,0,0,0,0,0,,0,0,"-16,357",0,0,0,0,0,0,0,"-3,845",0,0,0,0,"-1,408",0,-329,0,0,0,0,0,0,"-16,15,945"
TOTAL PATRIMONIO NETO,"1,12,91,502","2,88,19,857","29,28,544","29,86,019","20,12,081","11,91,721","8,62,906","97,988","8,22,861","3,19,944","6,24,644","6,51,182","7,84,765","68,171","1,77,729","27,75,687","3,43,714","5,26,729","38,021","4,06,786","1,50,434","3,28,689","1,69,555","1,55,509","1,50,783","2,35,705","1,72,315","78,729","91,233","37,342","45,439","2,27,933","64,129","1,58,389","1,20,256","60,288","39,737","62,595","91,883","61,066","1,72,396","51,247","51,001","4,11,224","21,113","31,494","36,694","37,547","20,807","2,12,027",,"58,760","85,286","1,86,396","2,02,490","39,805","42,825","40,101","23,669","1,17,956","24,789","66,527","27,224","21,606","45,126","24,107","33,258","8,926","32,189","22,812","29,286","19,443","15,182","11,390","9,069","6,24,66,632"
TOTAL PATRIMONIO NETO Y PASIVO,"23,42,91,363","21,85,30,643","7,53,51,953","4,45,63,690","4,90,36,190","3,39,56,388","1,58,61,663","1,22,28,449","1,82,17,324","1,19,53,746","98,51,688","1,19,87,909","80,07,801","57,58,368","80,26,594","1,27,59,790","64,17,542","52,94,992","31,38,394","36,19,166","37,02,670","30,14,393","62,96,198","24,80,589","22,20,849","38,72,144","26,65,601","20,78,796","58,14,364","13,17,858","11,26,641","30,79,334","19,44,245","15,18,237","11,63,065","10,06,525","9,53,873","6,95,929","11,23,894","5,57,583","20,41,771","4,91,918","4,56,371","4,89,950","2,80,835","6,43,741","10,13,161","7,01,616","2,68,440","19,42,687",,"2,50,656","5,16,339","1,88,104","20,15,573","5,99,806","2,08,381","1,50,270","2,20,584","25,69,391","1,16,899","7,55,936","2,64,431","55,939","77,024","41,530","8,04,040","1,19,207","32,467","53,024","1,17,356","19,589","16,403","12,094","9,099","85,30,31,073"
PRO-MEMORIA , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , , , , , , , , , , , , , , , , , , , , ,
1. RIESGOS CONTINGENTES .................................................................................................................................................................,"3,71,91,057","4,10,53,754","80,35,562","93,74,829","1,44,78,020","28,94,030","12,77,873",4,"13,28,388","8,05,803","11,07,544","13,42,767","12,05,905","5,465","84,098","6,34,792","6,45,720","4,91,526",529,"3,83,570","1,27,260","4,43,012","56,639","1,38,193","1,75,186","4,72,278","3,76,288","1,82,373","62,699",49,0,"23,963","13,820","54,174",0,0,"18,684","19,224","81,185","18,824","1,18,509","16,188",682,"2,304","13,699","7,591","1,217",64,"12,201","6,340",,"9,748","25,442","3,60,383","5,620","33,454","11,439","2,910",330,"41,117","1,56,990",0,"1,192","7,968","5,607",43,126,"53,331",28,"23,042",0,"1,625","1,891",0,0,"12,55,26,168"
1.1. Garantías financieras ......................................................................................................................................................................,"3,57,85,983","4,10,50,724","80,20,222","93,74,818","1,42,87,252","28,58,555","12,77,873",4,"13,19,414","8,05,803","11,07,544","12,87,163","11,39,584","5,465","84,098","6,34,792","6,45,694","4,91,493",529,"3,75,907","1,27,260","4,39,311","53,858","1,37,772","1,75,082","4,71,999","3,47,762","1,82,373","62,699",49,0,"23,963","13,820","52,425",0,0,"18,684","19,224","81,185","18,824","1,18,509","15,567",682,"2,304","13,699","7,591","1,217",59,"12,201","6,340",,"9,748","25,442","3,60,383",0,"33,454","11,439","2,910",330,"41,117","1,56,990",0,"1,192","7,968","5,554",43,126,"53,331",28,"23,042",0,"1,625","1,891",0,0,"12,36,93,989"
1.2. Activos afectos a obligaciones de terceros ..........................................................................................................,0,3,0,0,479,0,0,0,241,0,0,0,6,0,0,0,26,0,0,7,0,0,0,0,10,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,854
1.3. Otros riesgos contingentes ......................................................................................................................................................................,"14,05,074","3,027","15,340",11,"1,90,289","35,475",0,0,"8,733",0,0,"55,604","66,315",0,0,0,0,33,0,"7,656",0,"3,701","2,781",422,94,197,"28,526",0,0,0,0,0,0,"1,749",0,0,0,0,0,0,0,621,0,0,0,0,0,5,0,0,,0,0,0,"5,620",0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,"18,31,326"
2. COMPROMISOS CONTINGENTES ..........................................................................................................,"5,10,06,595","4,80,50,562","1,34,21,043","1,40,71,206","83,51,496","46,31,492","26,76,721",0,"25,20,777","6,90,256","19,80,971","19,45,545","14,98,796",0,"7,28,527","82,97,868","10,39,651","13,77,187","82,107","7,59,364","1,89,125","7,65,504","4,11,496","5,71,490","2,94,580","5,93,265","5,50,364","2,67,888","4,32,198",0,0,"25,46,002","3,72,893","2,11,712","12,50,629",0,"1,37,069","54,281","1,81,535","59,454","5,51,335","47,710","1,992","16,485","48,294","84,071","52,006","12,41,742","10,820",0,,"32,146","29,233",0,"15,22,693","32,442","6,871","5,922","4,223","53,182","5,332",0,948,"3,993","10,596","1,475","7,775","7,430",0,"6,327",0,0,0,0,0,"17,58,04,692"
2.1. Disponibles por terceros ......................................................................................................................................................................,"4,69,33,487","3,68,74,038","88,86,010","1,22,60,601","73,82,205","45,34,184","25,67,923",0,"23,76,461","6,90,256","19,80,821","16,73,863","13,48,015",0,"7,27,638","82,97,868","9,12,522","11,33,028","82,107","6,70,248","1,83,286","6,52,379","1,78,426","5,65,037","2,94,580","5,86,876","4,58,211","2,64,466","4,32,198",0,0,"25,22,110","1,97,729","1,95,591","12,50,629",0,"84,063","44,525","1,80,801","57,104","5,51,335","47,710","1,983","16,485","37,700","84,071","52,006","12,41,742","10,820",0,,"30,409","29,233",0,"15,22,693","32,442","6,871","5,922","3,666","53,155","5,332",0,927,"3,510","10,596","1,475","1,602","7,427",0,"6,169",0,0,0,0,0,"15,12,44,567"
2.2. Otros compromisos ......................................................................................................................................................................,"40,73,108","1,11,76,524","45,35,033","18,10,605","9,69,291","97,308","1,08,798",0,"1,44,316",0,150,"2,71,682","1,50,781",0,889,0,"1,27,129","2,44,159",0,"89,116","5,838","1,13,125","2,33,070","6,453",0,"6,389","92,153","3,422",0,0,0,"23,892","1,75,165","16,121",0,0,"53,006","9,756",734,"2,350",0,0,9,0,"10,594",0,0,0,0,0,,"1,737",0,0,0,0,0,0,557,27,0,0,21,483,0,0,"6,173",3,0,158,0,0,0,0,0,"2,45,60,125"
