Var,0182,0049,0030,0081,0075,0128,0072,0038,0065,1004,0093,0019,0004,0129,0036,0224,0042,0061,0073,0082,0086,0097,0198,0130,0046,0112,0095,0131,0231,0057,0228,0122,0094,0024,0227,0223,0185,0142,0138,0186,0216,0078,0003,0222,0031,0125,0217,0229,0233,0063,0079,0058,0211,0113,0225,0226,0059,0188,0232,0009,0099,0133,0220,0200,0184,0021,0205,0136,0132,0219,0011,0115,0121,0091,0083,
2.2. Pasivos finan. a valor razonable con cambios en el patrim. neto ..........................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.3. Coberturas de los flujos de efectivo ..........................................................................................................,"1,991",0,"42,576",0,0,0,0,0,0,0,0,"33,851",0,0,0,"-8,518",267,0,"7,971",0,0,0,0,0,0,"-3,392",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,"-1,473",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"73,273"
2.4. Coberturas de inversiones netas en negocios en el extranjero ..........................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.5. Diferencias de cambio ......................................................................................................................................................................,"10,275",0,0,-93,20,44,0,0,0,0,0,0,45,0,0,0,0,58,0,-4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10,353"
2.6. Activos no corrientes en venta ..........................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3. FONDOS PROPIOS ..................................................................................................................................................................,"1,02,39,597","2,87,15,980","28,72,553","28,48,001","27,84,617","11,37,532","8,23,893","97,988","8,22,905","3,08,100","5,98,071","6,27,045","7,60,795","68,171","1,50,360","27,64,896","3,12,026","5,24,813","33,263","3,95,400","1,50,299","3,19,413","1,65,149","1,54,224","1,47,226","2,29,080","1,66,069","81,783","85,297","37,342","45,084","2,27,933","63,286","1,53,036","1,19,440","2,60,288","42,412","63,794","88,604","61,076","1,72,337","45,682","51,001","4,04,442","20,161","31,494","36,659","37,488","20,843","2,12,027",,"58,085","75,651","1,84,431","2,02,490","39,805","30,129","23,228","1,23,059","1,18,628","24,775","66,085","27,198","21,570","43,436","24,113","33,258","8,926","32,189","22,812","29,286","19,443","15,182","10,301","9,069","6,18,22,124"
3.1. Capital o fondo de dotación ......................................................................................................................................................................,"16,61,518","31,27,148","10,27,609","1,53,002","1,21,543","1,16,875","65,421","30,050","1,57,841","1,51,043","98,950","67,393","16,297","58,298","21,190","1,73,211","31,200","29,159","39,077","26,036","38,771","9,129","72,938","1,67,792","83,440","92,694","9,600","86,600","72,061","5,412","45,473","1,72,808","12,500","10,572","80,317","1,09,560","18,060","91,183","23,101","14,032","84,250","4,509","4,508","1,47,751","5,950","25,411","48,080","31,000","22,779","1,27,467",,"52,405","39,281","32,775","60,902","54,224","29,672","18,080","68,798","14,983","18,040","50,995","14,761","14,514","19,857","18,060","14,300","18,032","14,039","18,030","27,041","18,681","11,630","9,015","9,016","95,37,740"
3.1.1. Emitido ..................................................................................................................................................................,"16,61,518","31,27,148","10,27,609","1,53,002","1,21,543","1,16,875","65,421","30,050","1,57,841","1,51,043","98,950","67,393","16,297","58,298","21,190","1,73,211","31,200","29,159","39,077","26,036","38,771","9,129","72,938","1,67,792","83,440","92,694","9,600","86,600","72,061","5,412","45,473","1,72,808","12,500","10,572","80,317","1,09,560","18,060","91,183","23,101","14,032","84,250","4,509","4,508","1,47,751","5,950","25,411","48,080","31,000","22,779","1,27,467",,"52,405","39,281","32,775","60,902","54,224","29,672","18,080","68,798","14,983","18,040","50,995","14,761","14,514","19,857","18,060","14,300","18,032","14,039","18,030","27,041","18,681","11,630","9,015","9,016","95,37,740"
3.1.2. Pendiente de desembolso no exigido (-) ..........................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.2. Prima de emisión ......................................................................................................................................................................,"66,58,390","2,03,70,128",0,"13,73,270","12,14,956","3,00,608","2,03,479","65,407","1,97,547","10,663","54,949","1,66,572",13,0,0,"11,39,990","51,416","2,804","59,354",0,0,"2,539","49,008",747,"15,322",51,511,"9,900",0,138,0,0,"7,275",94,"1,32,087","1,49,730",0,0,"35,906","29,388","1,364",0,0,475,"7,212",451,0,"3,606",55,"57,140",,0,"10,955","39,038","6,611",0,0,0,"67,970","27,818",0,0,0,"1,276",0,0,0,0,0,0,0,189,0,0,0,"3,25,26,402"
3.3. Reservas ..................................................................................................................................................................,"19,81,720","64,70,149","18,45,621","13,28,860","14,53,002","7,39,766","5,54,993","2,531","4,67,517","1,46,394","4,44,173","3,93,080","7,44,485","9,873","2,12,670","14,64,975","2,29,410","4,92,850","-65,167","3,69,364","1,16,374","3,07,745","43,203","-14,307","48,764","1,36,335","1,55,958","-14,717","13,236","71,245",-389,"55,125","43,511","1,42,370","-92,964",998,"24,352","-24,491","29,597","17,656","86,723","38,876","46,493","2,56,216","6,999","5,632","-11,421","2,882","-1,992","27,420",,"5,680","25,415","1,28,975","1,34,977","-14,419",456,"5,148","-13,709","75,827","6,735","15,090","13,072","5,780","23,579","6,053","20,366","-9,106","18,479","4,782","2,245",573,"3,552","1,286",53,"2,12,64,584"
3.3.1. Reservas (pérdidas) acumuladas ..........................................................................................................,"19,81,720","46,32,725","18,45,621","13,28,860","12,78,855","7,35,869","5,54,993","2,061","4,67,517","84,582","4,44,173","3,92,953","6,61,924","9,873","1,04,980","14,64,975","2,29,410","4,62,520","-65,167","3,40,178","93,658","2,80,677","43,203","-14,307","48,764","1,36,335","1,36,522","-14,717","13,236","71,245",-389,"52,891","39,803","1,25,407","-92,964",998,"23,623","-24,491","29,597","17,656","71,416","36,457","46,485","2,56,216","6,999","3,368","-11,421","-5,831","-1,992","27,420",,210,"18,916","1,28,975","1,34,977","-14,419",436,"3,947","-13,709","75,827","4,940","15,087","12,357","5,453","23,579","5,644","20,366","-9,106","18,479","4,782","-2,476",573,"3,552",454,45,"1,87,93,375"
3.3.2. Remanente ..................................................................................................................................................................,0,"18,37,424",0,0,"1,74,147","3,897",0,470,0,"61,812",0,127,"82,561",0,"1,07,690",0,0,"30,330",0,"29,186","22,716","27,068",0,0,0,0,"19,436",0,0,0,0,"2,234","3,708","16,963",0,0,729,0,0,0,"15,307","2,419",8,0,0,"2,264",0,"8,713",0,0,,"5,470","6,499",0,0,0,20,"1,201",0,0,"1,795",3,715,327,0,409,0,0,0,0,"4,721",0,0,832,8,"24,71,209"
3.4. Otros instrumentos de capital ..........................................................................................................,0,"59,217",0,118,0,"9,923",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,297",0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"71,555"
3.4.1. De instrumentos financieros compuestos ..........................................................................................................,0,0,0,0,0,"9,923",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"9,923"
3.4.2. Resto ..................................................................................................................................................................,0,"59,217",0,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,297",0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"61,632"
3.5. Menos: Valores propios ......................................................................................................................................................................,"-62,031",0,-677,-177,"-4,884","-29,640",0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,-7,-300,0,0,0,0,0,0,0,0,0,0,0,0,"-2,898",0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,-635,0,0,0,0,0,0,0,0,0,0,0,0,"-1,01,250"
3.6. Cuotas participativas y fondos asociados (Cajas de Ahorros) ..........................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.6.1. Cuotas participativas ......................................................................................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.6.2. Fondo de reservas de cuotapartícipes ..........................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.6.3. Fondo de estabilización ..........................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.7. Resultado del ejercicio ......................................................................................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.8. Menos: Dividendos y retribuciones ..........................................................................................................,0,"-13,10,662",0,"-7,072",0,0,0,0,0,0,0,0,0,0,"-83,500","-13,280",0,0,0,0,"-4,846",0,0,0,0,0,0,0,0,"-39,453",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,"-16,357",0,0,0,0,0,0,0,0,0,0,0,0,"-1,408",0,-329,0,0,0,0,0,0,"-14,76,907"
TOTAL PATRIMONIO NETO,"1,18,20,609","2,88,27,190","29,37,334","29,12,438","27,87,169","12,06,015","8,23,944","97,988","8,24,070","3,16,505","6,24,145","6,63,465","7,61,158","68,171","1,50,869","27,56,378","3,42,363","5,26,108","41,234","3,95,504","1,50,211","3,19,560","1,66,910","1,55,626","1,47,226","2,35,320","1,66,427","81,783","91,232","37,342","45,439","2,27,933","64,130","1,53,117","1,20,133","2,60,288","42,368","63,989","90,365","60,922","1,72,396","49,366","51,001","4,11,224","20,422","31,494","36,694","37,547","20,843","2,12,027",,"58,757","85,601","1,85,156","2,02,490","39,805","40,891","38,809","1,23,059","1,17,155","24,783","66,085","27,282","21,601","43,436","24,113","33,258","8,926","32,189","22,812","29,286","19,443","15,182","11,390","9,069","6,38,86,570"
TOTAL PATRIMONIO NETO Y PASIVO,"24,58,24,847","22,44,27,316","8,27,36,653","4,49,48,402","5,08,22,014","3,48,29,812","1,74,17,529","1,21,76,591","1,87,84,093","1,27,34,392","1,02,81,349","1,25,98,866","83,80,630","55,49,448","77,91,900","1,35,99,514","69,20,004","57,05,045","32,81,671","37,58,357","34,74,954","31,38,271","60,24,262","24,59,838","23,24,038","37,77,791","28,56,199","24,82,123","63,11,840","12,24,346","10,77,906","30,22,427","23,88,369","15,79,953","11,75,547","13,10,700","9,79,200","6,73,804","11,50,901","5,54,220","21,08,357","5,06,723","3,84,544","4,92,788","2,94,219","6,75,773","10,78,330","7,29,578","2,87,020","18,91,629",,"2,45,388","4,91,313","1,87,982","20,80,352","5,13,426","2,28,529","1,54,527","2,92,722","27,51,977","1,67,321","8,21,048","2,75,174","48,350","74,186","41,552","8,21,637","1,15,703","32,570","58,939","1,09,904","19,625","16,446","12,095","9,097","88,85,73,946"
PRO-MEMORIA , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , , , , , , , , , , , , , , , , , , , , ,
1. RIESGOS CONTINGENTES .................................................................................................................................................................,"3,90,93,644","4,31,18,341","78,07,509","94,08,815","1,53,14,475","28,46,004","12,24,518",4,"13,55,112","8,97,006","11,44,747","13,63,309","12,05,273","5,465","45,589","7,43,198","6,70,291","5,08,586",371,"4,02,829","1,12,523","4,42,891","63,989","1,46,107","1,84,742","4,50,286","4,36,122","1,89,373","58,038",49,0,"24,078","15,514","59,404",0,0,"19,858","19,416","82,377","18,716","1,24,617","16,654",682,"2,281","13,529","7,411","1,053",56,"11,454","41,340",,"8,010","25,151","3,66,746","6,723","35,164","11,443","3,228",330,"56,211","1,60,759",0,"1,192","8,009","2,651",0,126,"41,630",28,"17,953",0,"1,625","1,891",0,0,"13,04,46,516"
1.1. Garantías financieras ......................................................................................................................................................................,"3,77,02,124","4,31,15,688","77,92,183","94,08,694","1,51,25,237","28,10,256","12,24,518",4,"13,38,976","8,97,006","11,44,747","13,07,705","11,38,568","5,465","45,589","7,43,198","6,70,291","5,08,553",371,"3,95,323","1,09,523","4,39,275","61,312","1,45,752","1,84,638","4,49,352","4,07,917","1,89,373","58,038",49,0,"24,078","15,514","57,597",0,0,"19,858","19,206","82,377","18,716","1,24,617","16,033",682,"2,281","13,529","7,411","1,053",52,"11,454","41,340",,"8,010","25,151","3,66,746",0,"35,164","11,443","3,228",330,"56,211","1,60,759",0,"1,192","8,009","2,641",0,126,"41,630",28,"17,953",0,"1,625","1,891",0,0,"12,86,17,660"
1.2. Activos afectos a obligaciones de terceros ..........................................................................................................,0,3,0,0,404,0,0,0,241,0,0,0,6,0,0,0,0,0,0,7,0,0,0,0,10,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,753
1.3. Otros riesgos contingentes ......................................................................................................................................................................,"13,91,520","2,650","15,326",121,"1,88,834","35,748",0,0,"15,895",0,0,"55,604","66,699",0,0,0,0,33,0,"7,499","3,000","3,616","2,677",355,94,852,"28,205",0,0,0,0,0,0,"1,807",0,0,0,210,0,0,0,621,0,0,0,0,0,4,0,0,,0,0,0,"6,723",0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,"18,28,103"
2. COMPROMISOS CONTINGENTES ..........................................................................................................,"5,32,85,064","4,69,66,602","1,50,92,979","1,41,03,592","86,78,335","49,90,477","29,79,088",0,"27,56,338","13,93,742","20,20,619","22,84,196","14,22,866",0,"7,72,738","1,12,62,823","14,04,949","12,71,479","83,639","7,86,399","1,89,446","7,65,033","3,47,625","5,69,840","3,48,311","6,51,444","5,48,046","3,51,883","4,70,236",0,0,"28,33,335","1,79,357","2,20,827","12,49,956",0,"1,37,551","44,786","1,83,665","58,839","5,14,033","47,184","1,904","3,812","53,489","80,839","56,760","13,41,956","21,387",0,,"37,207","29,940",0,"15,83,432","25,702","5,115","6,271","5,754","59,061","6,597",0,"1,220","4,014","12,212","1,169","7,516","7,850",0,"5,170",0,0,0,0,0,"18,46,25,699"
2.1. Disponibles por terceros ......................................................................................................................................................................,"4,95,95,589","3,69,78,852","89,27,345","1,22,13,363","77,37,416","47,63,869","25,79,248",0,"24,64,537","13,93,742","20,20,289","20,36,297","12,92,911",0,"7,71,849","1,12,62,823","9,51,230","12,71,128","83,639","7,17,601","1,85,765","6,66,129","1,79,172","5,57,370","3,26,556","5,89,238","4,69,736","3,51,883","4,70,236",0,0,"27,78,609","1,77,338","2,07,027","12,49,937",0,"84,239","38,389","1,82,889","56,235","5,14,033","47,184","1,904","3,812","38,699","80,839","56,760","13,41,956","21,387",0,,"33,748","29,940",0,"15,83,432","25,702","5,115","6,271","4,159","59,031","6,597",0,969,"3,935","12,212","1,139","1,928","7,819",0,"5,157",0,0,0,0,0,"15,95,26,204"
2.2. Otros compromisos ......................................................................................................................................................................,"36,89,475","99,87,750","61,65,634","18,90,229","9,40,919","2,26,608","3,99,840",0,"2,91,801",0,330,"2,47,899","1,29,955",0,889,0,"4,53,719",351,0,"68,798","3,681","98,904","1,68,453","12,469","21,755","62,206","78,310",0,0,0,0,"54,726","2,019","13,800",19,0,"53,312","6,397",776,"2,604",0,0,0,0,"14,790",0,0,0,0,0,,"3,459",0,0,0,0,0,0,"1,595",30,0,0,251,79,0,30,"5,588",31,0,13,0,0,0,0,0,"2,50,99,494"
