Var,0182,0049,0030,0081,0075,0128,0072,0038,0065,1004,0093,0019,0004,0129,0036,0224,0042,0061,0073,0082,0086,0097,0198,0130,0046,0112,0095,0131,0231,0057,0228,0122,0094,0024,0227,0223,0185,0142,0138,0186,0216,0078,0003,0222,0031,0125,0217,0229,0233,0063,0079,0058,0211,0113,0225,0226,0059,0188,0232,0009,0099,0133,0220,0200,0184,0021,0205,0136,0132,0219,0011,0115,0121,0091,0083,
2.2. Pasivos finan. a valor razonable con cambios en el patrim. neto ..........................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.3. Coberturas de los flujos de efectivo ..........................................................................................................,"7,002",0,"44,080",0,0,0,0,0,0,0,0,"39,883",0,0,0,"-11,529",267,0,"9,180",0,0,0,0,0,0,"-3,448",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,"-1,585",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"83,850"
2.4. Coberturas de inversiones netas en negocios en el extranjero ..........................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.5. Diferencias de cambio ......................................................................................................................................................................,"-2,714",0,0,59,20,90,0,0,0,0,0,0,45,0,0,0,0,59,0,-4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-2,436"
2.6. Activos no corrientes en venta ..........................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3. FONDOS PROPIOS ..................................................................................................................................................................,"1,02,88,288","2,81,86,089","28,73,584","28,51,717","27,84,608","11,37,282","8,23,893","97,987","8,38,942","2,46,287","5,98,071","6,27,109","7,60,795","68,171","1,50,360","27,64,896","3,12,026","5,24,813","33,263","3,95,400","1,50,299","3,19,413","1,65,149","1,54,224","1,47,226","2,29,081","1,66,069","81,810","85,297","37,342","45,084","2,27,541","63,285","1,53,036","1,19,440","2,60,288","39,773","63,773","88,604","61,076","1,72,337","45,982","51,001","4,04,442","20,162","31,451","36,659","37,488","20,842","2,12,027",,"58,085","75,651","1,84,431","2,02,490","39,805","30,129","23,228","1,21,959","1,18,628","24,775","66,085","27,197","21,570","43,436","24,113","33,258","8,926","32,189","22,812","29,286","19,443","15,182","10,301","9,069","6,12,95,830"
3.1. Capital o fondo de dotación ......................................................................................................................................................................,"16,61,518","31,27,148","10,27,609","1,53,002","1,21,543","1,16,875","65,421","30,050","1,57,841","1,51,043","98,950","67,393","16,297","58,298","21,190","1,73,211","31,200","29,159","39,077","26,036","38,771","9,129","72,938","1,67,792","83,440","92,694","9,600","86,600","72,061","5,412","45,473","1,72,774","12,500","10,572","80,317","1,09,560","18,060","91,162","23,101","14,032","84,250","4,509","4,508","1,47,751","5,950","25,368","48,080","31,000","22,779","1,27,467",,"52,405","39,281","32,775","60,902","54,224","29,672","18,080","68,798","14,983","18,040","50,995","14,761","14,514","19,857","18,060","14,300","18,032","14,039","18,030","27,041","18,681","11,630","9,015","9,016","95,37,642"
3.1.1. Emitido ..................................................................................................................................................................,"16,61,518","31,27,148","10,27,609","1,53,002","1,21,543","1,16,875","65,421","30,050","1,57,841","1,51,043","98,950","67,393","16,297","58,298","21,190","1,73,211","31,200","29,159","39,077","26,036","38,771","9,129","72,938","1,67,792","83,440","92,694","9,600","86,600","72,061","5,412","45,473","1,72,774","12,500","10,572","80,317","1,09,560","18,060","91,162","23,101","14,032","84,250","4,509","4,508","1,47,751","5,950","25,368","48,080","31,000","22,779","1,27,467",,"52,405","39,281","32,775","60,902","54,224","29,672","18,080","68,798","14,983","18,040","50,995","14,761","14,514","19,857","18,060","14,300","18,032","14,039","18,030","27,041","18,681","11,630","9,015","9,016","95,37,642"
3.1.2. Pendiente de desembolso no exigido (-) ..........................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.2. Prima de emisión ......................................................................................................................................................................,"66,58,390","2,03,70,128",0,"13,73,270","12,14,956","3,00,608","2,03,479","65,407","1,97,547","10,662","54,949","1,66,572",13,0,0,"11,39,990","51,416","2,804","59,354",0,0,"2,539","49,008",747,"15,322",51,511,"9,900",0,138,0,0,"7,275",94,"1,32,087","1,49,730",0,0,"35,906","29,388","1,364",0,0,475,"7,212",451,0,"3,606",55,"57,140",,0,"10,955","39,038","6,611",0,0,0,"67,970","27,818",0,0,0,"1,276",0,0,0,0,0,0,0,189,0,0,0,"3,25,26,401"
3.3. Reservas ..................................................................................................................................................................,"19,84,740","64,70,149","18,46,716","13,28,860","14,53,002","7,39,670","5,54,993","2,530","4,83,554","84,582","4,44,173","3,93,144","7,44,485","9,873","2,12,670","14,64,975","2,29,410","4,92,850","-65,167","3,69,364","1,16,374","3,07,745","43,203","-14,307","48,764","1,36,336","1,55,958","-14,690","13,236","71,245",-389,"54,767","43,510","1,42,370","-92,964",998,"21,713","-24,491","29,597","17,656","86,723","39,176","46,493","2,56,216","7,000","5,632","-11,421","2,882","-1,992","27,420",,"5,680","25,415","1,28,975","1,34,977","-14,419",456,"5,148","-14,809","75,827","6,735","15,090","13,072","5,780","23,579","6,053","20,366","-9,106","18,479","4,782","2,245",573,"3,552","1,286",53,"2,12,19,122"
3.3.1. Reservas (pérdidas) acumuladas ..........................................................................................................,"19,84,740","46,32,725","18,46,716","13,28,860","14,53,002","7,35,773","5,54,993","2,530","4,83,554","84,582","4,44,173","3,93,017","6,61,924","9,873","1,04,980","14,64,975","2,29,410","4,62,520","-65,167","3,40,178","93,658","3,07,745","43,203","-14,307","48,764","1,36,336","1,36,522","-14,690","13,236","71,245",-389,"52,533","39,802","1,42,370","-92,964",998,"20,984","-24,491","29,597","17,656","86,723","36,757","46,485","2,56,216","7,000","3,368","-11,421","2,882","-1,992","27,420",,210,"18,916","1,28,975","1,34,977","-14,419",436,"5,148","-14,809","75,827","4,940","15,087","13,072","5,453","23,579","6,052","20,366","-9,106","18,479","4,782","-2,476",573,"3,552",454,45,"1,90,54,717"
3.3.2. Remanente ..................................................................................................................................................................,0,"18,37,424",0,0,0,"3,897",0,0,0,0,0,127,"82,561",0,"1,07,690",0,0,"30,330",0,"29,186","22,716",0,0,0,0,0,"19,436",0,0,0,0,"2,234","3,708",0,0,0,729,0,0,0,0,"2,419",8,0,0,"2,264",0,0,0,0,,"5,470","6,499",0,0,0,20,0,0,0,"1,795",3,0,327,0,1,0,0,0,0,"4,721",0,0,832,8,"21,64,405"
3.4. Otros instrumentos de capital ..........................................................................................................,0,"55,937",0,"3,654",0,"10,231",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,297",0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"72,119"
3.4.1. De instrumentos financieros compuestos ..........................................................................................................,0,0,0,0,0,"10,231",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10,231"
3.4.2. Resto ..................................................................................................................................................................,0,"55,937",0,"3,654",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,297",0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"61,888"
3.5. Menos: Valores propios ......................................................................................................................................................................,"-16,360",0,-741,0,"-4,893","-30,102",0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,-7,-300,0,0,0,0,0,0,0,0,0,0,0,0,"-2,898",0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,-636,0,0,0,0,0,0,0,0,0,0,0,0,"-55,938"
3.6. Cuotas participativas y fondos asociados (Cajas de Ahorros) ..........................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.6.1. Cuotas participativas ......................................................................................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.6.2. Fondo de reservas de cuotapartícipes ..........................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.6.3. Fondo de estabilización ..........................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.7. Resultado del ejercicio ......................................................................................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.8. Menos: Dividendos y retribuciones ..........................................................................................................,0,"-18,37,273",0,"-7,069",0,0,0,0,0,0,0,0,0,0,"-83,500","-13,280",0,0,0,0,"-4,846",0,0,0,0,0,0,0,0,"-39,453",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,"-16,357",0,0,0,0,0,0,0,0,0,0,0,0,"-1,408",0,-329,0,0,0,0,0,0,"-20,03,515"
TOTAL PATRIMONIO NETO,"1,20,36,320","2,83,09,783","31,20,281","29,27,766","27,87,160","12,15,243","8,29,148","97,987","8,41,783","2,53,442","6,25,710","6,69,533","7,61,158","68,171","1,50,869","27,53,367","3,36,736","5,26,226","42,444","3,95,504","1,50,275","3,19,560","1,67,056","1,55,641","1,47,226","2,25,737","1,66,428","81,810","91,232","37,342","45,093","2,27,541","64,129","1,53,117","1,20,142","2,60,288","39,723","64,079","90,365","61,007","1,72,396","49,659","51,001","4,11,224","20,481","31,451","36,694","37,547","20,844","2,12,027",,"58,757","85,672","1,85,189","2,02,490","39,805","40,971","38,510","1,21,959","1,17,043","24,783","66,085","27,688","21,599","43,477","24,113","33,258","8,926","32,189","22,812","29,286","19,443","15,182","11,390","9,069","6,37,39,442"
TOTAL PATRIMONIO NETO Y PASIVO,"25,33,64,865","22,13,25,948","8,07,90,889","4,50,56,809","5,16,40,701","3,60,66,899","1,75,26,617","1,03,93,856","1,85,89,324","1,26,60,902","1,02,75,683","1,24,78,152","84,56,625","58,23,362","78,77,911","1,35,87,423","66,30,265","58,71,556","32,96,009","37,86,953","38,02,101","32,28,268","65,30,233","24,81,362","23,76,488","37,90,529","28,78,942","26,40,932","63,38,445","9,86,615","10,70,837","30,76,444","22,04,820","15,95,821","11,69,796","13,51,061","9,77,595","6,69,305","11,76,185","5,81,085","20,95,125","5,09,792","3,82,970","4,79,889","2,96,422","6,85,721","10,98,540","7,58,768","2,83,466","19,15,601",,"2,37,213","5,07,869","1,88,097","21,13,949","5,28,908","2,72,616","1,68,032","4,39,606","28,07,090","1,50,615","8,06,219","2,86,217","65,044","73,809","41,829","8,34,310","1,17,384","32,624","59,150","2,52,350","19,647","16,459","12,230","9,097","89,29,74,271"
PRO-MEMORIA , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , , , , , , , , , , , , , , , , , , , , ,
1. RIESGOS CONTINGENTES .................................................................................................................................................................,"4,28,51,113","4,55,74,597","78,03,953","96,48,742","1,63,32,534","28,26,161","12,33,251",4,"13,50,283","9,79,020","11,76,176","13,60,075","12,08,703","5,465","46,704","7,41,377","6,85,178","5,06,837",371,"4,09,482","1,17,602","4,48,580","62,930","1,39,994","1,83,261","4,55,067","4,37,786","1,82,717","64,915",49,0,"24,151","14,868","60,934",0,0,"20,687","19,180","79,159","18,828","1,43,855","16,615",526,"2,279","15,088","9,882","1,149",95,"12,251","41,340",,"8,015","26,280","3,69,759","5,580","36,355","11,413","3,228",330,"56,039","1,58,078",0,"1,192","8,020","2,309",0,126,"39,240",28,"35,887",0,"1,625","1,891",0,0,"13,80,79,209"
1.1. Garantías financieras ......................................................................................................................................................................,"4,14,07,788","4,55,72,131","77,88,680","96,48,432","1,61,45,067","27,88,042","12,33,251",4,"13,34,053","8,68,888","11,76,176","13,04,471","11,42,738","5,465","46,704","7,41,377","6,85,178","5,06,804",371,"4,02,090","1,14,602","4,45,001","60,263","1,39,639","1,83,157","4,53,805","4,09,744","1,82,717","64,915",49,0,"24,151","14,868","59,106",0,0,"20,687","18,970","79,159","18,828","1,43,855","15,994",526,"2,279","15,088","9,882","1,149",91,"12,251","41,340",,"8,015","26,280","3,69,759",0,"36,355","11,413","3,228",330,"56,039","1,58,078",0,"1,192","8,020","2,299",0,126,"39,240",28,"35,887",0,"1,625","1,891",0,0,"13,60,89,631"
1.2. Activos afectos a obligaciones de terceros ..........................................................................................................,0,3,0,0,404,0,0,0,241,"1,10,132",0,0,6,0,0,0,0,0,0,7,0,0,0,0,10,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,10,885"
1.3. Otros riesgos contingentes ......................................................................................................................................................................,"14,43,325","2,463","15,273",310,"1,87,063","38,119",0,0,"15,989",0,0,"55,604","65,959",0,0,0,0,33,0,"7,385","3,000","3,579","2,667",355,94,"1,180","28,042",0,0,0,0,0,0,"1,828",0,0,0,210,0,0,0,621,0,0,0,0,0,4,0,0,,0,0,0,"5,580",0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,"18,78,693"
2. COMPROMISOS CONTINGENTES ..........................................................................................................,"5,65,28,231","4,95,35,397","1,41,70,796","1,44,29,091","90,78,502","53,04,969","31,01,941",0,"27,86,916","10,14,076","20,50,101","24,69,303","14,81,951",0,"7,80,284","1,12,38,605","11,91,936","12,72,206","83,825","7,91,099","2,05,294","7,78,806","2,23,055","5,26,070","3,87,036","6,07,569","5,60,795","2,40,588","4,29,939",0,0,"27,26,358","1,82,192","2,32,723","12,50,959",0,"1,43,132","44,716","1,94,991","59,262","5,20,600","47,135","2,387","11,055","51,406","87,773","56,940","14,00,352","19,438",0,,"34,463","34,205",0,"16,13,197","24,941","4,943","6,147","4,695","13,230","6,647",0,957,"5,757","12,280","1,092","7,971","7,702",0,"3,163",0,0,0,0,0,"19,00,81,190"
2.1. Disponibles por terceros ......................................................................................................................................................................,"5,14,00,229","3,72,71,684","86,50,365","1,26,71,615","79,86,184","48,86,659","25,86,398",0,"26,15,202","10,14,076","20,49,876","21,68,417","13,43,780",0,"7,79,388","1,12,38,605","9,53,990","12,71,791","83,825","7,15,337","2,01,879","6,78,222","1,81,640","5,14,091","3,51,898","5,95,916","4,80,320","2,40,588","4,29,939",0,0,"26,85,381","1,79,377","2,18,512","12,50,869",0,"79,981","38,968","1,94,247","56,223","5,20,600","47,135","2,364","11,055","41,695","87,773","56,940","14,00,352","19,438",0,,"33,800","34,205",0,"16,13,197","24,941","4,943","6,147","4,481","13,098","6,647",0,808,"4,864","12,280","1,072","1,909","7,702",0,"3,100",0,0,0,0,0,"16,20,26,018"
2.2. Otros compromisos ......................................................................................................................................................................,"51,28,002","1,22,63,713","55,20,431","17,57,476","10,92,318","4,18,310","5,15,543",0,"1,71,714",0,225,"3,00,887","1,38,171",0,896,0,"2,37,946",415,0,"75,762","3,414","1,00,584","41,415","11,979","35,138","11,653","80,475",0,0,0,0,"40,977","2,815","14,211",90,0,"63,151","5,748",744,"3,039",0,0,23,0,"9,711",0,0,0,0,0,,663,0,0,0,0,0,0,214,132,0,0,149,893,0,20,"6,062",0,0,63,0,0,0,0,0,"2,80,55,172"
