Var,0182,0049,0030,0081,0075,0128,0072,0065,0093,0224,0004,1004,0019,0061,0042,0038,0129,0036,0082,0073,0097,0046,0231,0198,0095,0094,0086,0223,0130,0122,0185,0024,0227,0057,0216,0138,0233,0078,0059,0232,0186,0142,0228,0099,0217,0031,0229,0003,0125,0211,0226,0225,0058,0063,0220,0113,0009,0188,0136,0133,0011,0200,0021,0205,0219,0132,0184,0115,0121,0091,0083,,
2.6. Activos no corrientes en venta ..........................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3. FONDOS PROPIOS ..................................................................................................................................................................,"1,28,42,390","2,74,42,860","40,61,705","35,91,029","31,34,678","13,24,312","10,17,613","8,89,531","7,44,582","39,01,497","9,54,236","2,46,287","6,13,051","5,94,024","5,35,381","99,222","69,410","47,750","4,70,708","44,724","3,75,375","1,59,522","1,37,958","1,78,681","2,11,551","72,125","2,12,876","4,05,059","3,97,787","2,92,668","1,70,670","1,93,590","1,36,154","43,758","2,08,453","93,025","31,137","54,813","37,856","1,30,561","1,14,002","66,730","39,318","26,296","54,392","23,479","60,082","54,757","57,433","84,720","71,681","2,71,995","66,561","3,49,400","29,890","1,82,166","1,60,469","24,726","99,149","11,567","54,781","21,693","25,117","35,503","24,335","32,360","1,19,285","19,836","15,879","11,542","9,081","6,83,86,834",
3.1. Capital o fondo de dotación ......................................................................................................................................................................,"17,40,465","31,27,148","5,48,521","1,53,002","1,21,543","1,19,063","86,356","1,57,841","1,05,007","9,96,213","16,297","1,51,043","67,393","29,159","37,440","30,050","58,298","21,190","26,036","39,077","9,129","83,440","1,02,061","72,938","9,600","12,500","38,771","1,67,258","4,42,792","1,72,774","73,148","10,572","80,317","5,412","84,250","23,101","22,779","4,509","34,800","94,547","66,032","91,524","45,473","18,040","58,080","5,950","31,000","4,508","50,154","39,281","72,224","60,902","52,405","2,62,431","14,761","32,775","14,983","18,080","1,00,002","50,995","27,041","14,514","18,060","14,300","18,030","14,039","72,697","18,681","11,630","9,015","9,016","1,04,92,463",
3.1.1. Emitido ..................................................................................................................................................................,"17,40,465","31,27,148","5,48,521","1,53,002","1,21,543","1,19,063","86,356","1,57,841","1,05,007","9,96,213","16,297","1,51,043","67,393","29,159","37,440","30,050","58,298","21,190","26,036","39,077","9,129","83,440","1,02,061","72,938","9,600","12,500","38,771","1,67,258","4,42,792","1,72,774","73,148","10,572","80,317","5,412","84,250","23,101","22,779","4,509","34,800","94,547","66,032","91,524","45,473","18,040","58,080","5,950","31,000","4,508","50,154","39,281","72,224","60,902","52,405","3,37,417","14,761","32,775","14,983","18,080","1,00,002","50,995","27,041","14,514","18,060","14,300","18,030","14,039","72,697","18,681","11,630","9,015","9,016","1,05,67,449",
3.1.2. Pendiente de desembolso no exigido (-) ..........................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-74,986",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-74,986",
3.2. Prima de emisión ......................................................................................................................................................................,"95,79,443","2,03,70,128",0,"13,73,270","12,16,291","3,42,534","1,80,882","1,97,547","54,949","11,39,990",13,"10,662","1,66,572","2,804","2,19,896","65,407",0,0,0,"59,354","2,539","15,322",0,"49,008",511,"7,275",0,"2,30,195",747,0,"69,912",94,"1,32,087",138,"1,364","35,906",55,0,0,"75,874","29,388",0,0,0,0,"7,212","3,606",0,451,"10,955",0,"6,611",0,"57,140",0,"39,038","27,818",0,0,0,0,"1,276",0,0,0,0,"42,466",189,0,0,0,"3,58,26,919",
3.3. Reservas ..................................................................................................................................................................,"22,97,040","47,72,969","35,96,504","20,69,250","17,96,844","8,83,769","7,46,312","5,34,143","5,90,937","17,65,294","9,37,926","84,582","3,79,086","5,62,061","2,78,045","3,765","11,112","1,81,560","4,44,672","-53,707","3,63,707","61,098","35,897","56,735","2,01,440","52,350","1,74,105","7,606","-45,745","1,19,894","27,610","1,82,924","-76,250","38,208","1,22,839","34,018","8,303","50,304","3,056","-39,860","18,582","-19,658","-6,155","8,256","-3,688","10,317","25,476","50,249","6,828","34,484",-543,"2,04,482","14,156","29,829","15,900","1,10,353","1,17,668","6,646",-853,"15,420","27,740","5,903","7,057","21,203","6,305","18,323","4,165",966,"4,249","2,527",65,"2,39,96,655",
3.3.1. Reservas (pérdidas) acumuladas ..........................................................................................................,"22,97,040","47,72,969","35,96,504","20,69,250","17,96,844","8,83,769","7,46,312","5,34,143","5,90,937","17,65,294","9,37,926","84,582","3,79,081","5,62,061","2,78,045","3,765","11,112","1,81,560","4,44,672","-53,707","3,63,707","61,098","35,897","56,735","2,01,440","52,350","1,74,105","7,606","-45,745","1,17,660","27,610","1,82,924","-76,250","38,208","1,22,839","34,018","8,303","50,304","3,056","-39,860","18,582","-19,658","-6,155","8,256","-3,688","10,317","25,476","50,249","6,828","34,484",-543,"2,04,482","14,156","29,829","15,900","1,10,353","1,17,668","6,646",-853,"15,415","27,740","5,903","7,057","21,203","6,305","18,323","4,165",966,"4,249","2,527",65,"2,39,94,411",
3.3.2. Remanente ..................................................................................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,234",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,"2,244",
3.4. Otros instrumentos de capital ..........................................................................................................,"44,359","1,21,203",0,"2,140",0,"8,434","4,063",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,80,199",
3.4.1. De instrumentos financieros compuestos ..........................................................................................................,0,0,0,0,0,"8,434",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8,434",
3.4.2. Resto ..................................................................................................................................................................,"44,359","1,21,203",0,"2,140",0,0,"4,063",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,71,765",
3.5. Menos: Valores propios ......................................................................................................................................................................,"-2,79,018","-1,79,685",0,"-6,633",0,"-1,180",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-338,0,0,0,0,0,0,-7,0,0,0,0,0,0,0,0,0,0,0,0,"-5,136",0,0,0,0,0,0,0,0,0,0,0,0,-771,0,0,0,0,0,0,0,0,0,0,-2,0,0,0,0,0,"-4,72,770",
3.6. Cuotas participativas y fondos asociados (Cajas de Ahorros) ..........................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3.6.1. Cuotas participativas ......................................................................................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3.6.2. Fondo de reservas de cuotapartícipes ..........................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3.6.3. Fondo de estabilización ..........................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3.7. Resultado del ejercicio ......................................................................................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3.8. Menos: Dividendos y retribuciones ..........................................................................................................,"-5,39,899","-7,68,903","-83,320",0,0,"-28,308",0,0,"-6,311",0,0,0,0,0,0,0,0,"-1,55,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-54,848",0,0,0,0,0,0,-43,0,0,0,0,"-16,36,632",
TOTAL PATRIMONIO NETO,"1,51,02,739","2,75,98,313","38,93,063","36,45,244","31,46,960","12,81,861","12,19,857","8,69,255","7,78,554","39,31,005","9,54,238","2,47,322","5,85,518","5,95,373","5,61,676","99,222","69,410","47,844","4,70,711","43,011","3,75,592","1,45,617","1,50,401","1,79,165","2,11,561","75,076","2,15,193","4,05,059","3,97,880","2,92,272","1,71,278","1,93,595","1,35,093","43,758","2,08,453","90,772","31,138","60,984","38,004","1,30,561","1,13,537","67,331","39,345","26,287","54,506","24,367","60,082","54,829","57,433","1,31,501","71,681","2,71,995","68,759","3,49,400","29,896","2,84,486","1,60,469","48,089","99,149","11,567","54,781","21,693","25,117","35,503","24,295","32,360","1,19,285","19,836","15,879","11,542","9,081","7,10,86,709",
TOTAL PATRIMONIO NETO Y PASIVO,"33,98,98,954","31,55,03,041","10,40,31,384","7,29,77,794","7,18,44,174","4,92,57,598","2,47,28,444","2,69,20,984","1,83,23,087","1,84,56,834","1,26,08,610","1,21,42,782","1,62,43,164","90,99,831","94,67,660","82,28,265","57,37,854","83,43,096","49,58,514","41,01,130","43,17,273","39,61,725","87,17,276","78,51,916","37,92,272","26,17,854","67,11,556","27,85,139","65,40,682","40,28,783","26,37,173","21,83,459","15,47,117","7,53,213","24,21,026","16,17,976","9,89,313","7,33,015","8,88,851","11,39,454","5,95,960","5,88,279","4,35,747","4,14,698","19,13,908","4,39,033","10,92,933","3,88,782","11,90,025","7,38,291","14,08,733","31,81,331","3,16,726","34,85,696","4,32,457","3,46,590","56,08,565","1,81,774","1,62,831","97,859","2,19,919","75,216","41,243","12,51,078","91,731","33,167","1,23,575","20,257","16,917","13,183","9,125","1,22,40,23,902",
PRO-MEMORIA ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1. RIESGOS CONTINGENTES .................................................................................................................................................................,"9,73,50,575","11,50,51,105","1,12,29,606","85,90,872","2,33,08,212","51,08,456","19,16,691","17,82,034","23,28,349","14,94,423","13,79,838","6,71,933","23,45,356","7,17,384","10,53,955",4,"5,465","27,311","5,65,909","1,837","5,83,143","3,23,689","1,09,908","89,279","6,15,169","24,243","2,13,925",0,"4,16,988","16,294","1,90,890","74,983",0,49,"1,03,533","1,06,800","70,186","21,853","20,645","8,334","26,726","19,983",0,"1,63,328",842,"40,464",228,859,"9,124","42,615","1,47,669","7,001","2,27,090","6,786",42,"5,09,162","95,862","2,298","67,146",0,0,"5,950",0,34,"25,277",28,0,"1,625","1,455",0,0,"27,93,20,820",
1.1. Garantías financieras ......................................................................................................................................................................,"9,49,15,482","11,50,50,660","1,12,29,594","85,90,872","2,31,64,003","50,26,072","19,16,691","17,55,505","23,25,717","14,94,423","13,22,687","6,71,933","23,45,151","7,17,384","10,53,955",4,"5,465","27,311","5,59,860","1,837","5,80,765","3,23,501","1,09,908","89,279","6,13,111","24,243","2,01,694",0,"4,16,641","16,294","1,90,890","73,247",0,49,"1,03,533","1,06,800","70,186","21,853","20,645","8,334","26,726","19,604",0,"1,63,328",842,"40,464",228,859,"9,124","40,965","1,47,669",0,"2,27,090","6,786",42,"5,09,162","95,862","2,298","59,424",0,0,"5,950",0,34,"25,277",28,0,"1,625","1,455",0,0,"27,65,30,421",
1.2. Activos afectos a obligaciones de terceros ..........................................................................................................,0,3,0,0,365,0,0,241,0,0,6,0,0,0,0,0,0,0,1,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,650",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,276",
1.3. Otros riesgos contingentes ......................................................................................................................................................................,"24,35,093",442,12,0,"1,43,844","82,384",0,"26,288","2,632",0,"57,145",0,205,0,0,0,0,0,"6,048",0,"2,378",178,0,0,"2,058",0,"12,231",0,347,0,0,"1,736",0,0,0,0,0,0,0,0,0,379,0,0,0,0,0,0,0,0,0,"7,001",0,0,0,0,0,0,"7,722",0,0,0,0,0,0,0,0,0,0,0,0,"27,88,123",
2. COMPROMISOS CONTINGENTES ..........................................................................................................,"8,55,36,902","5,09,13,150","1,72,42,672","2,30,61,051","1,08,45,711","83,34,392","43,67,846","45,32,677","33,82,155","2,27,61,731","17,98,074","12,37,444","28,67,401","19,13,341","23,49,168",0,"65,118","24,71,398","10,50,437","86,589","9,54,720","6,50,821","14,41,959","1,72,023","8,82,861","2,83,717","7,64,719","2,96,997","12,26,469","40,97,344","3,91,947","3,50,218","26,24,967",0,"3,28,893","1,84,626","41,968","74,779","28,921","28,309","59,871","60,086",0,"17,603","72,941","87,974","22,13,183","6,942","92,704","72,280","1,00,184","23,27,639","59,310",0,176,0,"27,684","7,617","35,414",0,0,"11,608","2,285","9,619","3,954",0,10,0,0,0,0,"26,49,12,599",
2.1. Disponibles por terceros ......................................................................................................................................................................,"6,76,13,675","4,14,98,904","1,26,14,516","2,09,66,412","99,24,788","76,14,877","43,41,735","44,72,871","33,40,755","2,27,61,731","16,69,430","12,37,444","20,13,856","19,13,341","16,50,882",0,0,"24,71,398","9,82,193","85,783","8,54,838","5,37,403","14,41,959","1,30,407","8,03,692","2,19,405","7,61,227","2,96,997","11,45,703","39,19,253","3,55,284","3,21,561","26,24,967",0,"3,28,893","1,84,626","36,195","74,779","28,497","27,709","56,219","45,322",0,"15,461","72,941","74,240","22,13,136","6,937","92,704","69,280","1,00,184","23,27,639","59,241",0,0,0,"16,684","7,617","35,382",0,0,"11,499","2,285","1,448","3,851",0,10,0,0,0,0,"22,64,80,066",
2.2. Otros compromisos ......................................................................................................................................................................,"1,79,23,227","94,14,246","46,28,156","20,94,639","9,20,923","7,19,515","26,111","59,806","41,400",0,"1,28,644",0,"8,53,545",0,"6,98,286",0,"65,118",0,"68,244",806,"99,882","1,13,418",0,"41,616","79,169","64,312","3,492",0,"80,766","1,78,091","36,663","28,657",0,0,0,0,"5,773",0,424,600,"3,652","14,764",0,"2,142",0,"13,734",47,5,0,"3,000",0,0,69,0,176,0,"11,000",0,32,0,0,109,0,"8,171",103,0,0,0,0,0,0,"3,84,32,533",
