Var,0182,0049,0030,0081,0075,0128,0072,0038,0065,1004,0093,0019,0004,0129,0036,0224,0042,0061,0073,0082,0086,0097,0198,0130,0046,0112,0095,0131,0231,0057,0228,0122,0094,0024,0227,0223,0185,0142,0138,0186,0216,0078,0003,0222,0031,0125,0217,0229,0233,0063,0079,0058,0211,0113,0225,0226,0059,0188,0232,0009,0099,0133,0220,0200,0184,0021,0205,0136,0132,0219,0011,0115,0121,0091,0083,
2.3. Coberturas de los flujos de efectivo ..........................................................................................................,-183,0,"35,086",0,0,0,0,0,0,0,0,"24,081",0,0,0,"-1,770",267,0,"5,236",0,0,0,0,0,0,"-3,147",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,-673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"58,897"
2.4. Coberturas de inversiones netas en negocios en el extranjero ..........................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.5. Diferencias de cambio ......................................................................................................................................................................,"2,962",0,0,-246,20,44,0,0,0,0,0,0,45,0,0,0,0,34,0,-4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,862"
2.6. Activos no corrientes en venta ..........................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3. FONDOS PROPIOS ..................................................................................................................................................................,"1,04,86,489","2,94,37,415","30,20,619","30,19,638","29,47,984","11,69,105","8,78,967","98,208","8,45,284","3,21,338","6,20,778","6,38,900","7,92,644","68,295","1,82,006","28,46,117","3,21,028","5,33,085","33,741","4,11,786","1,56,765","3,29,831","1,69,751","1,50,867","1,49,910","2,31,132","1,73,221","81,385","87,808","49,191","45,713","2,53,039","64,387","1,59,024","1,22,733","59,559","40,630","61,342","89,419","61,320","1,77,255","48,650","51,530","4,06,633","20,736","32,053","37,633","40,351","21,863","2,12,544",,"59,167","77,871","1,84,767","2,07,603","38,401","29,839","23,263","21,363","1,24,388","25,323","68,309","28,084","21,664","46,380","24,207","33,760","8,733","32,291","23,302","30,992","19,482","15,225","10,340","9,071","6,34,23,527"
3.1. Capital o fondo de dotación ......................................................................................................................................................................,"16,61,518","31,27,148","10,27,609","1,53,002","1,21,543","1,16,070","65,421","30,050","1,57,841","1,51,043","98,950","67,393","16,297","58,298","21,190","1,73,211","31,200","29,159","39,077","26,036","38,771","9,129","72,938","1,67,792","83,440","92,694","9,600","86,600","72,061","5,412","45,473","1,72,808","12,500","10,572","80,317","25,126","18,060","89,673","23,101","14,032","84,250","4,509","4,508","1,47,751","5,950","25,368","48,080","31,000","22,779","1,27,467",,"52,405","39,281","32,775","60,902","54,224","29,672","18,080","47,777","14,983","18,040","50,995","14,761","14,514","19,857","18,060","14,300","18,032","14,039","18,030","27,041","18,681","11,630","9,015","9,016","94,29,927"
3.1.1. Emitido ..................................................................................................................................................................,"16,61,518","31,27,148","10,27,609","1,53,002","1,21,543","1,16,070","65,421","30,050","1,57,841","1,51,043","98,950","67,393","16,297","58,298","21,190","1,73,211","31,200","29,159","39,077","26,036","38,771","9,129","72,938","1,67,792","83,440","92,694","9,600","86,600","72,061","5,412","45,473","1,72,808","12,500","10,572","80,317","25,126","18,060","89,673","23,101","14,032","84,250","4,509","4,508","1,47,751","5,950","25,368","48,080","31,000","22,779","1,27,467",,"52,405","39,281","32,775","60,902","54,224","29,672","18,080","47,777","14,983","18,040","50,995","14,761","14,514","19,857","18,060","14,300","18,032","14,039","18,030","27,041","18,681","11,630","9,015","9,016","94,29,927"
3.1.2. Pendiente de desembolso no exigido (-) ..........................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.2. Prima de emisión ......................................................................................................................................................................,"66,58,390","2,03,70,128",0,"13,73,269","12,18,771","2,85,847","2,13,750","65,407","1,97,547","10,662","54,949","1,66,572",13,0,0,"11,39,990","51,416","2,804","59,354",0,0,"2,539","49,008",747,"15,322",51,511,"9,900",0,138,0,0,"7,275",94,"1,32,087","34,164",0,0,"35,906","29,388","1,364",0,0,475,"7,212",451,0,"3,606",55,"57,140",,0,"10,955","39,038","6,611",0,0,0,0,"27,818",0,0,0,"1,276",0,0,0,0,0,0,0,189,0,0,0,"3,23,42,189"
3.3. Reservas ..................................................................................................................................................................,"19,84,557","64,70,149","18,45,049","14,81,862","14,53,223","8,21,220","6,04,244","2,531","4,67,517","1,46,394","4,44,173","3,93,108","7,44,485","9,873","2,12,670","14,64,975","2,29,410","4,92,850","-65,167","3,69,364","1,16,374","3,07,745","46,203","-14,307","48,764","1,36,335","1,55,958","-13,467","13,236","71,245",-389,"81,387","43,510","1,42,370","-92,964",998,"21,713","-24,491","29,548","17,657","86,723","40,922","46,493","2,56,216","6,999","5,632","-11,421","2,882","-1,992","27,420",,"5,680","25,415","1,28,975","1,34,977","-14,419",456,"4,932","-24,108","75,827","6,735","15,090","13,072","5,780","25,269","6,052","20,366","-9,106","18,479","5,238","2,245",573,"3,552","1,286",53,"2,15,72,205"
3.3.1. Reservas (pérdidas) acumuladas ..........................................................................................................,"19,84,557","46,32,725","18,45,049","11,98,897","12,79,076","6,58,965","5,52,053","2,061","4,67,517","84,582","4,44,173","3,92,981","6,61,924","9,873","1,04,980","14,64,975","2,29,410","4,62,520","-65,167","3,40,178","93,658","2,80,677","40,488","-14,307","48,764","1,36,335","1,36,522","-13,467","13,236","71,245",-389,"79,153","39,802","1,25,407","-92,964",998,"20,984","-24,491","29,548","16,880","71,416","36,757","44,395","2,56,216","6,999","3,368","-11,421","-5,831","-1,992","27,420",,210,"18,916","1,28,975","1,34,977","-14,419",436,"3,731","-24,108","75,827","4,940","15,087","12,357","5,453","21,302","5,644","20,366","-9,106","18,479","5,238","-2,476",573,"3,552",454,45,"1,85,93,188"
3.3.2. Remanente ..................................................................................................................................................................,0,"18,37,424",0,"2,82,965","1,74,147","1,62,255","52,191",470,0,"61,812",0,127,"82,561",0,"1,07,690",0,0,"30,330",0,"29,186","22,716","27,068","5,715",0,0,0,"19,436",0,0,0,0,"2,234","3,708","16,963",0,0,729,0,0,777,"15,307","4,164","2,098",0,0,"2,264",0,"8,713",0,0,,"5,470","6,499",0,0,0,20,"1,201",0,0,"1,795",3,715,327,"3,967",409,0,0,0,0,"4,721",0,0,832,8,"29,79,017"
3.4. Otros instrumentos de capital ..........................................................................................................,0,"58,524",0,"3,387",0,"11,735",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,297",0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"75,943"
3.4.1. De instrumentos financieros compuestos ..........................................................................................................,0,0,0,0,0,"11,735",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11,735"
3.4.2. Resto ..................................................................................................................................................................,0,"58,524",0,"3,387",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,297",0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"64,208"
3.5. Menos: Valores propios ......................................................................................................................................................................,"-55,912",0,-795,-49,0,"-29,430",0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,-7,-75,0,0,0,0,0,0,0,0,0,0,0,0,"-2,898",0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,-635,0,0,0,0,0,0,0,0,0,0,0,0,"-89,802"
3.6. Cuotas participativas y fondos asociados (Cajas de Ahorros) ..........................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.6.1. Cuotas participativas ......................................................................................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.6.2. Fondo de reservas de cuotapartícipes ..........................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.6.3. Fondo de estabilización ..........................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.7. Resultado del ejercicio ......................................................................................................................................................................,"2,37,936","7,22,128","1,48,756","81,608","1,54,447","45,338","16,596",220,"22,379","13,239","22,707","11,827","31,849",124,"31,646","81,221","9,002","8,272",478,"16,386","6,466","10,418","1,602","-3,358","2,459","2,052","7,152","-1,648","2,511","11,849",629,"-1,156","1,102","5,988","3,293",-729,857,-942,864,243,"4,918",923,529,"2,191",575,602,974,"2,863","1,021",517,,"1,082","2,220",336,"5,113","-1,404",-289,251,"-2,306","5,760",548,"2,224",886,94,"1,254",95,502,-193,102,34,"1,707",39,43,40,2,"17,39,064"
3.8. Menos: Dividendos y retribuciones ..........................................................................................................,0,"-13,10,662",0,"-73,441",0,"-81,675","-21,044",0,0,0,0,0,0,0,"-83,500","-13,280",0,0,0,0,"-4,846",0,0,0,0,0,0,0,0,"-39,453",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,"-16,357",0,0,0,0,0,0,0,0,0,0,0,0,"-1,408",0,-329,0,0,0,0,0,0,"-16,45,995"
TOTAL PATRIMONIO NETO,"1,14,47,813","2,95,41,104","30,74,472","30,69,851","29,50,505","12,24,349","8,81,026","98,208","8,43,893","3,31,996","6,46,450","6,65,563","7,92,988","68,295","1,82,375","28,44,347","3,53,049","5,34,852","38,977","4,11,890","1,56,622","3,29,977","1,71,220","1,52,189","1,49,910","2,37,600","1,73,580","81,385","93,743","49,191","46,068","2,50,307","65,231","1,59,105","1,23,429","59,559","39,909","61,582","91,180","61,081","1,77,314","52,327","51,530","4,13,415","20,997","32,053","37,668","40,409","21,865","2,12,544",,"59,839","87,979","1,86,751","2,07,603","38,401","40,790","39,081","21,363","1,23,715","25,334","68,309","28,104","21,697","46,380","24,207","33,760","8,733","32,291","23,302","30,992","19,482","15,225","11,430","9,071","6,48,18,832"
TOTAL PATRIMONIO NETO Y PASIVO,"24,75,11,994","22,21,72,331","7,97,16,826","4,45,33,431","5,10,97,372","3,35,50,855","1,68,38,640","1,21,75,367","1,86,99,610","1,25,86,751","99,12,465","1,24,22,481","82,43,898","62,74,303","79,87,920","1,30,87,938","68,08,057","55,95,834","31,32,386","36,33,163","35,71,893","31,10,968","63,70,382","24,65,322","22,62,645","38,15,776","27,86,988","20,58,384","60,51,082","14,31,098","10,56,382","29,94,086","22,62,154","15,51,624","11,78,473","10,27,439","9,78,291","6,94,458","11,25,930","5,44,762","20,87,474","5,01,242","4,60,746","4,92,763","2,88,412","6,47,848","10,49,666","7,13,578","2,88,487","18,58,687",,"2,51,798","5,40,389","1,88,192","20,44,309","5,38,845","2,44,671","1,48,649","2,13,525","26,13,519","1,63,826","7,83,341","2,12,241","52,674","77,101","41,550","8,10,280","1,17,458","32,523","48,430","91,098","19,611","16,428","12,096","9,101","88,09,80,317"
PRO-MEMORIA , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , , , , , , , , , , , , , , , , , , , , ,
1. RIESGOS CONTINGENTES .................................................................................................................................................................,"3,78,40,922","4,27,24,565","80,68,303","93,92,653","1,53,71,062","28,09,099","13,25,871",4,"13,56,654","7,16,763","11,20,978","13,55,368","11,98,982","5,465","45,576","6,30,604","6,59,360","5,16,868",161,"3,79,455","1,15,509","4,27,172","57,581","1,42,077","1,79,878","4,59,862","4,06,964","1,86,837","58,534",49,0,"23,905","14,423","54,532",0,0,"19,327","19,158","79,771","19,019","1,30,238","16,189",682,"2,281","12,679","7,374","1,065",62,"11,609","6,340",,"8,221","24,402","3,66,030","5,194","33,315","11,439","2,910",330,"41,150","1,55,901",0,"1,192","7,973","2,808",16,126,"48,905",28,"23,609",0,"1,625","1,891",0,0,"12,87,08,895"
1.1. Garantías financieras ......................................................................................................................................................................,"3,63,83,286","4,27,21,784","80,52,977","93,92,538","1,51,80,290","27,73,360","13,25,871",4,"13,40,605","7,16,763","11,20,978","12,99,764","11,31,932","5,465","45,576","6,30,604","6,59,334","5,16,835",161,"3,71,726","1,15,509","4,23,530","54,576","1,41,683","1,79,774","4,58,830","3,78,601","1,86,837","58,534",49,0,"23,905","14,423","52,805",0,0,"19,327","19,056","79,771","19,019","1,30,238","15,568",682,"2,281","12,679","7,374","1,065",57,"11,609","6,340",,"8,221","24,402","3,66,030",0,"33,315","11,439","2,910",330,"41,150","1,55,901",0,"1,192","7,973","2,798",16,126,"48,905",28,"23,609",0,"1,625","1,891",0,0,"12,68,15,836"
1.2. Activos afectos a obligaciones de terceros ..........................................................................................................,0,3,0,0,479,0,0,0,241,0,0,0,6,0,0,0,26,0,0,7,0,0,0,0,10,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,854
1.3. Otros riesgos contingentes ......................................................................................................................................................................,"14,57,636","2,778","15,326",115,"1,90,293","35,739",0,0,"15,808",0,0,"55,604","67,044",0,0,0,0,33,0,"7,722",0,"3,642","3,005",394,94,950,"28,363",0,0,0,0,0,0,"1,727",0,0,0,102,0,0,0,621,0,0,0,0,0,5,0,0,,0,0,0,"5,194",0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,"18,92,205"
2. COMPROMISOS CONTINGENTES ..........................................................................................................,"5,39,70,242","5,22,42,975","1,53,85,369","1,39,64,488","85,62,514","58,40,965","26,65,740",0,"25,09,570","6,43,467","20,60,344","19,81,681","14,80,097",0,"7,63,761","1,06,72,146","11,32,625","13,78,555","82,239","7,89,582","2,76,434","7,77,765","3,31,758","5,67,846","3,35,452","6,65,676","5,58,768","2,73,352","4,53,903",0,0,"36,94,525","2,70,281","2,24,487","12,48,680",0,"1,28,454","42,068","1,89,403","59,790","5,50,036","48,644","1,948","3,812","51,537","83,454","53,940","12,88,723","12,228",0,,"31,487","31,015",0,"15,50,001","27,831","5,269","6,221","4,218","54,481","5,468",0,"1,035","4,432","10,753","1,244","7,877","11,078",0,"6,105",0,0,0,0,0,"19,00,77,839"
2.1. Disponibles por terceros ......................................................................................................................................................................,"4,99,11,833","3,73,84,564","89,34,031","1,23,04,836","74,47,356","47,04,287","26,04,825",0,"23,69,597","6,43,467","20,60,194","16,64,543","13,16,886",0,"7,62,872","1,06,72,146","9,53,052","11,38,204","82,239","6,95,216","1,72,266","6,52,176","1,85,723","5,55,290","2,95,883","6,18,108","4,62,096","2,71,839","4,53,903",0,0,"36,49,490","1,99,225","2,06,327","12,48,555",0,"72,214","37,805","1,88,669","57,186","5,50,036","48,644","1,941","3,812","40,702","83,454","53,940","12,88,723","12,228",0,,"30,056","31,015",0,"15,50,001","27,831","5,269","6,221","4,005","54,358","5,468",0,989,"4,201","10,753","1,244","1,632","10,967",0,"6,070",0,0,0,0,0,"15,88,10,463"
2.2. Otros compromisos ......................................................................................................................................................................,"40,58,409","1,48,58,411","64,51,338","16,59,652","11,15,158","11,36,678","60,915",0,"1,39,973",0,150,"3,17,138","1,63,211",0,889,0,"1,79,573","2,40,351",0,"94,366","1,04,167","1,25,589","1,46,035","12,557","39,569","47,568","96,672","1,513",0,0,0,"45,035","71,056","18,160",125,0,"56,240","4,263",734,"2,604",0,0,7,0,"10,835",0,0,0,0,0,,"1,431",0,0,0,0,0,0,213,123,0,0,45,231,0,0,"6,245",111,0,35,0,0,0,0,0,"3,12,67,375"
