Var,0182,0049,0030,0081,0075,0128,0072,0038,0065,1004,0093,0019,0004,0129,0036,0224,0042,0061,0073,0082,0086,0097,0198,0130,0046,0112,0095,0131,0231,0057,0228,0122,0094,0024,0227,0223,0185,0142,0138,0186,0216,0078,0003,0222,0031,0125,0217,0229,0233,0063,0058,0211,0113,0225,0226,0059,0188,0232,0009,0099,0133,0220,0200,0184,0021,0205,0136,0132,0219,0011,0115,0121,0091,0083,
2.3. Coberturas de los flujos de efectivo ..........................................................................................................,"-2,974","1,864","47,376","1,511",0,-19,-102,0,0,0,0,"39,177",0,0,0,"-7,351",0,0,"2,597",0,0,0,0,0,0,"-2,979",0,0,"8,082",0,0,0,0,0,0,0,-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"86,595"
2.4. Coberturas de inversiones netas en negocios en el extranjero ..........................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.5. Diferencias de cambio ......................................................................................................................................................................,"-19,823",0,0,373,0,108,0,0,0,0,0,0,24,0,0,0,0,48,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-19,266"
2.6. Activos no corrientes en venta ..........................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3. FONDOS PROPIOS ..................................................................................................................................................................,"1,07,17,747","2,90,79,068","31,19,762","30,56,275","31,34,549","12,30,532","9,36,736","98,399","8,28,966","2,84,232","6,59,092","6,21,773","8,52,323","68,276","1,73,784","16,37,287","3,84,767","5,51,060","35,947","4,34,787","1,70,074","3,50,652","1,69,679","1,42,524","1,46,807","2,20,623","1,87,016","81,997","1,02,265","69,698","45,033","2,63,085","65,569","1,72,082","1,27,327","2,58,139","42,266","62,802","91,503","61,094","1,85,425","49,692","52,374","4,10,035","21,662","29,906","39,691","44,150","22,682","2,13,414","60,963","79,043","1,83,744","2,27,852","35,119","30,165","24,081","1,11,553","1,38,105","25,640","70,762","27,629","21,680","47,242","24,431","32,465","10,151","32,488","23,431","35,865","19,551","15,316","11,863","9,074","6,31,02,841"
3.1. Capital o fondo de dotación ......................................................................................................................................................................,"16,61,518","31,27,148","8,05,423","1,53,002","1,21,543","1,16,875","65,421","30,050","1,57,841","1,51,043","1,00,929","67,393","16,297","58,298","21,190","1,73,211","34,320","29,159","39,077","26,036","38,771","9,129","72,938","1,67,792","83,440","92,694","9,600","86,600","82,061","5,412","45,473","1,72,774","12,500","10,572","80,317","1,09,560","18,060","91,158","23,101","14,032","84,250","4,509","4,508","1,47,751","5,950","25,368","48,080","31,000","22,779","1,27,467","52,405","39,281","32,775","60,902","54,224","29,672","18,080","68,798","14,983","18,040","50,995","14,761","14,514","19,857","18,060","14,300","18,032","14,039","18,030","27,041","18,681","11,630","9,015","9,016","93,30,551"
3.1.1. Emitido ..................................................................................................................................................................,"16,61,518","31,27,148","8,05,423","1,53,002","1,21,543","1,16,875","65,421","30,050","1,57,841","1,51,043","1,00,929","67,393","16,297","58,298","21,190","1,73,211","34,320","29,159","39,077","26,036","38,771","9,129","72,938","1,67,792","83,440","92,694","9,600","86,600","82,061","5,412","45,473","1,72,774","12,500","10,572","80,317","1,09,560","18,060","91,158","23,101","14,032","84,250","4,509","4,508","1,47,751","5,950","25,368","48,080","31,000","22,779","1,27,467","52,405","39,281","32,775","60,902","54,224","29,672","18,080","89,820","14,983","18,040","50,995","14,761","14,514","19,857","18,060","14,300","18,032","14,039","18,030","27,041","18,681","11,630","9,015","9,016","93,51,573"
3.1.2. Pendiente de desembolso no exigido (-) ..........................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-21,022",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-21,022"
3.2. Prima de emisión ......................................................................................................................................................................,"81,77,101","2,03,70,128",0,"13,73,270","12,16,291","3,00,608","2,03,479","65,407","1,97,547","10,662","54,949","1,66,572",13,0,0,"11,39,990","98,216","2,804","59,354",0,0,"2,539","49,008",747,"15,322",51,511,"9,900",0,138,0,0,"7,275",94,"1,32,087","1,49,730",0,0,"35,906","29,388","1,364",0,0,475,"7,212",451,0,"3,606",55,"57,140",0,"10,955","39,038","6,611",0,0,0,"67,970","27,818",0,0,0,"1,276",0,0,0,0,0,0,0,189,0,0,0,"3,40,93,247"
3.3. Reservas ..................................................................................................................................................................,"5,16,986","44,97,508","19,03,661","13,32,163","14,53,255","7,41,829","5,83,205","2,530","4,38,427","84,582","4,42,897","3,54,913","7,44,485","9,701","1,29,740","2,46,904","2,29,597","4,92,850","-65,167","3,69,364","1,11,528","3,07,745","43,203","-14,307","42,521","1,23,238","1,55,958","-14,659","12,738","28,319","-2,654","91,939","42,010","1,42,370","-92,964",981,"21,713","-24,491","29,563","17,656","86,723","39,895","46,493","2,56,216","7,049","2,237","-11,423","2,882","-1,992","27,420","5,680","23,838","1,08,901","1,35,754","-14,419",456,"5,076","-14,835","75,827","5,530","15,090","13,079","5,538","23,583","6,052","16,215","-8,983","18,149","5,217","2,245",573,"3,552","1,286",53,"1,64,20,794"
3.3.1. Reservas (pérdidas) acumuladas ..........................................................................................................,"5,16,986","44,97,508","19,03,661","13,32,163","14,53,255","7,37,932","5,83,205","2,530","4,38,427","84,582","4,42,897","3,54,868","7,44,485","9,701","1,29,740","2,46,904","2,29,597","4,92,850","-65,167","3,69,364","1,11,528","3,07,745","43,203","-14,307","42,521","1,23,238","1,55,958","-14,659","12,738","28,319","-2,654","89,704","42,010","1,42,370","-92,964",981,"20,984","-24,491","29,563","17,656","86,723","39,895","46,485","2,56,216","7,049","2,237","-11,423","2,882","-1,992","27,420","5,680","23,838","1,08,901","1,35,754","-14,419",456,"5,076","-14,835","75,827","5,530","15,087","13,079","5,538","23,583","6,051","16,215","-8,983","18,149","5,217","2,245",573,"3,552",454,53,"1,64,13,044"
3.3.2. Remanente ..................................................................................................................................................................,0,0,0,0,0,"3,897",0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,235",0,0,0,0,729,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,832,0,"7,750"
3.4. Otros instrumentos de capital ..........................................................................................................,0,"17,332",0,133,0,"11,461",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,297",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"31,223"
3.4.1. De instrumentos financieros compuestos ..........................................................................................................,0,-989,0,0,0,"11,461",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10,472"
3.4.2. Resto ..................................................................................................................................................................,0,"18,321",0,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,297",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"20,751"
3.5. Menos: Valores propios ......................................................................................................................................................................,"-26,178",-106,-231,"-2,381","-5,143","-31,739",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7,-2,0,0,0,0,0,0,0,0,0,0,0,0,"-2,898",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-706,0,0,0,0,0,0,0,0,0,0,0,0,"-69,391"
3.6. Cuotas participativas y fondos asociados (Cajas de Ahorros) ..........................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.6.1. Cuotas participativas ......................................................................................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.6.2. Fondo de reservas de cuotapartícipes ..........................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.6.3. Fondo de estabilización ..........................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.7. Resultado del ejercicio ......................................................................................................................................................................,"11,68,216","16,48,457","4,10,909","2,91,889","4,58,235","1,36,402","92,743",412,"35,151","37,945","66,383","32,895","1,03,848",277,"92,854","2,77,530","29,504","26,247","2,684","45,202","22,037","35,864","4,530","-11,700","5,526","4,640","23,955",156,"7,466","35,829","2,214","-1,628","3,783","21,710","7,887","-2,132","2,493",-967,"2,933",18,"13,088","2,991","1,373","5,593","1,451","1,850","3,034","6,662","1,840","1,387","2,878","4,969","3,030","24,585","-4,686",36,925,"-10,380","19,477","2,070","4,677",495,352,"3,802",319,"1,950","1,102",300,184,"6,580",108,134,"1,562",5,"52,26,140"
3.8. Menos: Dividendos y retribuciones ..........................................................................................................,"-7,79,896","-5,81,399",0,"-91,801","-1,09,632","-44,904","-8,112",0,0,0,"-6,066",0,"-12,320",0,"-70,000","-2,00,348","-6,870",0,0,"-5,815","-2,262","-4,625",0,0,0,0,"-3,008",0,0,0,0,0,0,"-2,664",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-19,29,722"
TOTAL PATRIMONIO NETO,"1,28,00,711","2,91,28,544","31,88,175","31,31,021","31,36,743","13,05,936","9,44,615","98,399","8,39,880","2,86,280","6,98,863","6,63,382","8,52,424","68,276","1,73,924","16,29,936","4,02,772","5,53,162","38,544","4,34,889","1,69,737","3,51,001","1,71,658","1,43,031","1,46,807","2,18,364","1,87,365","82,303","1,21,769","69,698","45,042","2,60,130","66,394","1,72,155","1,27,783","2,58,139","42,241","63,241","93,803","61,056","1,85,425","54,087","52,374","4,16,817","22,194","29,906","39,726","44,150","22,683","2,13,414","61,636","90,479","1,85,034","2,27,852","35,119","37,439","45,631","1,11,553","1,37,541","25,654","70,762","28,181","21,691","47,242","24,431","32,465","10,151","32,488","23,431","35,865","19,551","15,316","11,863","9,074","6,56,49,418"
TOTAL PATRIMONIO NETO Y PASIVO,"27,23,88,256","24,98,67,047","8,10,82,037","4,79,52,924","5,58,39,117","3,93,99,440","1,88,77,161","1,03,42,938","1,65,61,318","1,23,57,462","1,12,24,475","1,29,84,288","91,86,004","67,08,559","91,84,196","1,52,09,720","68,43,026","66,40,080","35,38,653","39,47,585","38,28,857","33,59,516","61,60,199","24,85,334","25,03,903","38,95,287","30,22,355","23,40,856","63,28,054","13,99,083","10,35,034","31,78,158","28,75,202","16,66,590","11,94,092","15,07,027","9,35,973","5,79,751","13,96,189","5,71,579","21,73,381","5,27,895","3,84,293","4,65,458","3,16,105","7,71,410","12,37,931","8,57,334","3,14,304","22,02,486","2,51,223","5,61,019","1,85,543","22,21,064","6,57,840","3,63,150","1,54,715","4,18,150","30,95,240","1,36,599","9,03,334","3,03,661","69,279","74,868","42,052","8,79,875","1,13,485","32,753","73,156","1,06,900","19,681","16,535","12,530","9,098","96,03,49,672"
PRO-MEMORIA , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,
1. RIESGOS CONTINGENTES .................................................................................................................................................................,"5,50,02,744","5,15,22,492","83,88,403","98,44,762","1,91,76,329","24,06,460","15,10,437",4,"14,60,940","5,88,264","12,80,927","15,38,838","11,46,906","5,465","46,030","7,50,233","6,71,713","5,62,378","2,573","4,89,529","1,21,859","4,57,902","57,346","1,40,381","1,95,220","4,40,039","5,10,001","2,03,682","71,723",49,0,"19,410","16,640","61,333",0,0,"23,509","18,105","84,501","20,507","1,42,983","22,142",526,"1,606","16,136","11,051",651,102,"13,098","6,340","12,916","27,251","3,75,747","5,583","42,283","11,334","3,228","1,447","56,131","1,54,790",0,42,"7,005","2,535",0,126,"31,387",28,"22,124",0,"1,625","1,890",0,0,"15,98,09,741"
1.1. Garantías financieras ......................................................................................................................................................................,"5,34,51,229","5,15,22,429","83,73,125","98,44,762","1,89,92,776","23,59,167","15,10,437",4,"14,44,468","5,88,264","12,80,927","13,76,530","10,81,781","5,465","46,030","7,50,233","6,71,710","5,62,346","2,573","4,81,766","1,18,859","4,54,310","56,628","1,40,026","1,95,119","4,38,996","4,82,608","2,03,682","71,723",49,0,"19,410","16,640","59,571",0,0,"23,509","18,009","84,501","20,507","1,42,983","21,521",526,"1,606","16,136","11,051",651,99,"13,098","6,340","12,916","27,251","3,75,747",0,"42,283","11,334","3,228","1,447","56,131","1,54,790",0,42,"7,005","2,525",0,126,"31,387",28,"22,124",0,"1,625","1,890",0,0,"15,77,16,059"
1.2. Activos afectos a obligaciones de terceros ..........................................................................................................,0,3,0,0,404,0,0,0,241,0,0,0,6,0,0,0,3,0,0,7,0,0,0,0,10,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,756
1.3. Otros riesgos contingentes ......................................................................................................................................................................,"15,51,515",60,"15,279",0,"1,83,149","47,293",0,0,"16,231",0,0,"1,62,307","65,119",0,0,0,0,33,0,"7,756","3,000","3,592",718,355,91,961,"27,393",0,0,0,0,0,0,"1,762",0,0,0,96,0,0,0,621,0,0,0,0,0,3,0,0,0,0,0,"5,583",0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,"20,92,927"
2. COMPROMISOS CONTINGENTES ..........................................................................................................,"5,81,27,063","5,29,99,380","1,57,49,803","1,49,73,583","1,09,56,694","67,27,501","31,88,517",0,"32,48,199","9,25,255","23,46,307","24,29,581","16,73,014",0,"12,56,418","1,13,93,606","11,22,911","13,36,283","89,954","7,54,773","3,56,028","8,45,511","2,37,568","5,48,893","3,98,478","7,34,581","6,06,738","2,61,058","4,86,952",0,0,"31,15,215","1,48,936","2,55,302","12,92,011","1,62,168","1,24,151","50,472","2,93,346","60,716","4,63,843","42,663","1,998","13,038","60,530","87,276","64,097","16,28,948","17,690",0,"40,204","44,651",0,"18,19,845","45,622","5,949","5,795","6,860","15,578","9,755",0,902,"10,003","12,167","1,707","7,474","4,567",0,"3,162",0,0,0,0,0,"20,36,91,290"
2.1. Disponibles por terceros ......................................................................................................................................................................,"5,34,45,087","4,24,64,914","88,80,157","1,31,15,150","89,95,743","52,29,839","27,45,755",0,"31,33,635","9,25,255","23,45,812","21,24,444","14,94,154",0,"12,56,418","1,13,93,606","10,15,249","13,36,279","89,954","7,25,423","2,72,320","7,11,605","1,73,454","5,35,854","3,57,664","6,14,944","5,02,380","2,61,058","4,86,952",0,0,"30,60,644","1,46,363","2,36,809","12,92,000","1,62,168","86,004","36,682","2,93,346","57,677","4,63,843","42,663","1,998","13,038","49,816","87,276","64,097","16,28,948","17,690",0,"39,448","38,651",0,"18,19,845","45,622","5,949","5,795","6,176","15,509","9,755",0,830,"6,788","12,167","1,707",745,"4,540",0,"3,010",0,0,0,0,0,"17,43,90,704"
2.2. Otros compromisos ......................................................................................................................................................................,"46,81,976","1,05,34,466","68,69,646","18,58,433","19,60,951","14,97,662","4,42,762",0,"1,14,564",0,495,"3,05,137","1,78,860",0,0,0,"1,07,662",5,0,"29,350","83,708","1,33,906","64,114","13,039","40,814","1,19,637","1,04,358",0,0,0,0,"54,571","2,574","18,493",11,0,"38,147","13,790",0,"3,039",0,0,0,0,"10,714",0,0,0,0,0,756,"6,000",0,0,0,0,0,684,69,0,0,72,"3,215",0,0,"6,729",27,0,152,0,0,0,0,0,"2,93,00,588"
