Var,0182,0049,0030,0081,0075,0128,0072,0065,0093,0224,0004,1004,0019,0061,0042,0038,0129,0036,0082,0073,0097,0046,0231,0198,0095,0094,0086,0223,0130,0122,0185,0024,0227,0057,0216,0138,0233,0078,0059,0232,0186,0142,0228,0099,0217,0031,0229,0003,0125,0211,0226,0225,0058,0063,0220,0113,0009,0188,0136,0133,0011,0200,0021,0205,0219,0132,0184,0115,0121,0091,0083,,
3. FONDOS PROPIOS ..................................................................................................................................................................,"1,87,16,508","3,76,73,964","45,57,086","40,14,378","37,24,761","16,16,701","11,80,711","10,13,431","11,28,160","39,93,560","11,08,159","2,95,963","7,01,509","6,36,089","5,82,685","1,00,142","70,808","2,27,734","5,33,373","68,217","4,26,554","1,72,999","1,97,430","1,94,175","2,51,158","80,673","2,68,406","3,98,651","4,08,660","3,23,057","1,93,462","2,22,518","1,53,440","91,282","2,33,949","98,644","40,833","63,128","38,361","1,36,190","1,17,119","70,498",0,"32,881","58,281","27,541","68,019","56,731","61,619","95,701","90,119","2,96,107","75,665","3,52,997","30,335","1,98,872","1,65,654","27,819","1,99,414","72,584","77,922","23,450","25,700","35,928","25,956","33,188","1,20,894","20,289","16,431","11,840","9,088","8,84,36,151",
3.1. Capital o fondo de dotación ......................................................................................................................................................................,"18,36,505","31,27,148","5,48,521","1,53,002","1,21,543","1,19,063","86,356","1,57,841","1,13,755","9,96,213","16,297","1,51,043","67,393","29,159","37,440","30,050","58,298","21,190","26,036","39,077","9,129","83,440","1,46,061","72,938","9,600","12,500","38,771","1,67,595","4,42,792","1,72,774","73,148","10,572","80,317","5,412","84,250","23,101","22,779","4,509","34,800","94,547","66,032","91,524",0,"18,040","58,080","5,950","31,000","4,508","50,154","39,281","72,224","60,902","52,405","2,62,432","14,761","32,775","14,983","18,080","2,00,002","50,995","27,041","14,514","18,060","14,300","18,030","14,039","72,697","18,681","11,630","9,015","9,016","1,06,96,116",
3.1.1. Emitido ..................................................................................................................................................................,"18,36,505","31,27,148","5,48,521","1,53,002","1,21,543","1,19,063","86,356","1,57,841","1,13,755","9,96,213","16,297","1,51,043","67,393","29,159","37,440","30,050","58,298","21,190","26,036","39,077","9,129","83,440","1,46,061","72,938","9,600","12,500","38,771","1,67,595","4,42,792","1,72,774","73,148","10,572","80,317","5,412","84,250","23,101","22,779","4,509","34,800","94,547","66,032","91,524",0,"18,040","58,080","5,950","31,000","4,508","50,154","39,281","72,224","60,902","52,405","3,37,417","14,761","32,775","14,983","18,080","2,00,002","50,995","27,041","14,514","18,060","14,300","18,030","14,039","72,697","18,681","11,630","9,015","9,016","1,07,71,101",
3.1.2. Pendiente de desembolso no exigido (-) ..........................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-74,985",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-74,985",
3.2. Prima de emisión ......................................................................................................................................................................,"1,27,70,323","2,03,70,128",0,"13,73,270","12,16,291","3,42,534","1,80,882","1,97,547","3,08,643","11,39,990",13,"10,662","1,66,572","2,804","2,19,896","65,407",0,0,0,"59,354","2,539","15,322",0,"49,008",511,"7,275",0,"2,30,195",747,0,"69,912",94,"1,32,087",138,"1,364","35,906",55,0,0,"75,874","29,388",0,0,0,0,"7,212","3,606",0,451,"10,955",0,"6,611",0,"57,140",0,"39,038","27,818",0,0,0,0,"1,276",0,0,0,0,"42,466",189,0,0,0,"3,92,71,493",
3.3. Reservas ..................................................................................................................................................................,"22,57,228","45,65,625","35,96,460","20,71,460","17,96,835","8,84,252","7,46,312","5,34,143","5,89,159","17,65,294","9,37,926","84,582","3,80,601","5,62,061","2,77,164","3,765","11,112","1,81,560","4,44,672","-53,707","3,63,707","61,099","35,897","56,735","2,01,440","52,350","1,74,105",-731,"-45,745","1,19,895","27,610","1,82,924","-76,250","38,208","1,22,839","33,744","8,303","50,304","3,056","-39,871","18,555","-19,659",0,"8,256","-3,688","10,316","25,476","50,249","6,828","34,484",-543,"2,04,482","14,156","29,828","15,900","1,10,353","1,17,669","6,646","-1,853","15,420","27,740","5,903","7,057","21,203","6,305","18,323","3,817",966,"4,249","2,527",65,"2,37,47,153",
3.3.1. Reservas (pérdidas) acumuladas ..........................................................................................................,"22,57,228","45,65,625","35,96,460","20,71,460","17,96,835","8,84,252","7,46,312","5,34,143","5,89,159","17,65,294","9,37,926","84,582","3,80,596","5,62,061","2,77,164","3,765","11,112","1,81,560","4,44,672","-53,707","3,63,707","61,099","35,897","56,735","2,01,440","52,350","1,74,105",-731,"-45,745","1,17,661","27,610","1,82,924","-76,250","38,208","1,22,839","33,744","8,303","50,304","3,056","-39,871","18,555","-19,659",0,"8,256","-3,688","10,316","25,476","50,249","6,828","34,484",-543,"2,04,482","14,156","29,828","15,900","1,10,353","1,17,669","6,646","-1,853","15,415","27,740","5,903","7,057","21,203","6,305","18,323","3,817",966,"4,249","2,527",65,"2,37,44,909",
3.3.2. Remanente ..................................................................................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,234",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,"2,244",
3.4. Otros instrumentos de capital ..........................................................................................................,"48,739","70,78,622","1,778",0,0,"11,165","5,626",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"71,45,930",
3.4.1. De instrumentos financieros compuestos ..........................................................................................................,0,0,0,0,0,"11,165",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11,165",
3.4.2. Resto ..................................................................................................................................................................,"48,739","70,78,622","1,778",0,0,0,"5,626",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"71,34,765",
3.5. Menos: Valores propios ......................................................................................................................................................................,"-1,29,082",0,0,"-29,320",0,"-36,701",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-534,0,0,0,0,0,0,-7,0,0,0,0,0,0,0,0,0,0,0,0,"-5,218",0,0,0,0,0,0,0,0,0,0,0,0,-775,0,0,0,0,0,0,0,0,0,0,-2,0,0,0,0,0,"-2,01,639",
3.6. Cuotas participativas y fondos asociados (Cajas de Ahorros) ..........................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3.6.1. Cuotas participativas ......................................................................................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3.6.2. Fondo de reservas de cuotapartícipes ..........................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3.6.3. Fondo de estabilización ..........................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3.7. Resultado del ejercicio ......................................................................................................................................................................,"36,12,077","40,70,247","6,60,286","6,04,130","8,86,050","3,83,724","1,89,535","1,23,900","1,29,225","6,93,112","1,84,170","49,676","86,943","42,065","57,178",920,"1,398","3,09,984","76,204","23,493","61,829","13,672","15,472","15,494","46,967","8,548","55,530","1,592","10,873","30,388","22,792","34,792","17,286","47,524","25,496","5,893","9,696","8,615",505,"5,640","3,144","3,851",0,"6,585","3,889","4,063","7,937","1,974","4,186","10,981","18,438","24,112","9,104","3,597",449,"16,706","5,184","3,093","1,265","61,017","23,141","1,757",583,"1,327","1,621",828,"1,957",453,552,298,7,"1,28,45,020",
3.8. Menos: Dividendos y retribuciones ..........................................................................................................,"-16,79,282","-15,37,806","-2,49,959","-1,58,164","-2,95,958","-87,336","-28,000",0,"-12,622","-6,01,049","-30,247",0,0,0,"-8,993",0,0,"-2,85,000","-13,539",0,"-10,650",0,0,0,"-7,360",0,0,0,0,0,0,"-5,864",0,0,0,0,0,-300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-54,848",0,0,0,-902,0,0,-43,0,0,0,0,"-50,67,922",
TOTAL PATRIMONIO NETO,"2,16,04,578","3,78,82,575","44,05,811","40,55,020","37,38,172","15,78,684","14,00,747","9,98,805","11,55,260","40,12,489","11,08,204","2,88,816","6,79,599","6,35,476","6,00,860","1,00,142","70,808","2,27,828","5,33,375","67,405","4,26,771","1,54,333","2,13,692","1,95,139","2,51,170","84,429","2,70,586","3,98,651","4,08,643","3,22,714","1,93,659","2,22,523","1,52,033","91,282","2,33,953","95,058","40,833","69,868","38,512","1,36,168","1,16,376","70,426",0,"32,907","58,395","28,486","68,022","56,804","61,619","1,37,329","90,119","2,96,107","78,092","3,52,997","30,336","2,88,517","1,65,654","47,960","1,99,414","72,584","77,922","23,450","25,700","35,928","25,931","33,188","1,20,894","20,289","16,431","11,840","9,088","9,17,97,476",
TOTAL PATRIMONIO NETO Y PASIVO,"35,48,65,610","36,33,88,544","11,63,19,422","7,56,81,351","7,96,30,872","5,21,04,730","2,50,32,503","3,02,66,813","1,93,73,254","2,20,66,124","1,23,66,888","1,30,87,487","1,72,63,689","89,15,090","98,98,530","81,97,905","56,30,789","1,00,59,727","51,60,650","45,65,590","45,95,806","39,41,837","1,00,21,460","84,85,901","41,29,521","31,02,472","73,05,436","30,92,587","76,57,807","36,71,419","24,76,215","22,64,262","16,84,959","19,86,276","23,78,229","16,22,474","14,73,224","7,90,016","10,42,147","9,49,372","6,16,878","5,79,875",0,"4,89,860","19,99,111","4,64,644","11,23,629","3,95,320","12,83,350","7,14,631","13,47,877","34,51,782","3,56,273","39,95,645","4,62,080","3,27,169","63,56,261","1,68,829","7,62,867","98,282","2,68,109","71,114","46,865","12,65,083","1,14,449","33,455","1,23,193","20,568","17,004","12,791","9,105","1,33,35,23,087",
PRO-MEMORIA ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1. RIESGOS CONTINGENTES .................................................................................................................................................................,"10,28,89,193","10,74,95,208","1,19,93,741","85,21,510","2,33,35,410","54,31,839","19,46,166","28,40,140","23,33,084","9,14,538","13,77,830","6,83,557","26,66,403","6,71,274","10,05,899",4,"5,465","23,266","5,38,239",165,"6,28,138","3,03,153","1,18,639","95,229","6,49,187","27,627","2,07,944",0,"4,34,489","17,605","1,81,524","72,056",0,49,"98,315","1,18,574","58,010","25,521","23,192","6,628","23,809","28,493",0,"1,64,417","1,038","40,433",172,854,"8,195","43,506","1,17,764","8,898","2,26,794","6,689",42,"5,17,638","96,170","2,304","99,675",0,0,"6,122",0,34,"21,355",28,0,"1,625","1,455",0,0,"27,91,56,321",
1.1. Garantías financieras ......................................................................................................................................................................,"9,90,40,867","10,74,88,840","1,19,93,732","85,21,510","2,32,03,251","53,49,005","19,46,166","28,12,057","23,31,560","9,14,538","13,25,260","6,83,557","26,66,198","6,71,274","10,05,899",4,"5,465","23,266","5,32,736",165,"6,25,933","3,02,781","1,18,639","95,229","6,47,730","27,627","2,04,944",0,"4,33,598","17,605","1,81,524","70,476",0,49,"98,315","1,18,574","58,010","25,521","23,192","6,628","23,809","27,942",0,"1,64,417","1,038","40,433",172,854,"8,195","41,856","1,17,764",0,"2,26,794","6,689",42,"5,17,638","96,170","2,304","91,953",0,0,"6,122",0,34,"21,355",28,0,"1,625","1,455",0,0,"27,49,70,414",
1.2. Activos afectos a obligaciones de terceros ..........................................................................................................,0,3,0,0,365,0,0,241,0,0,6,0,0,0,0,0,0,0,1,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,650",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,276",
1.3. Otros riesgos contingentes ......................................................................................................................................................................,"38,48,326","6,365",9,0,"1,31,794","82,834",0,"27,842","1,524",0,"52,564",0,205,0,0,0,0,0,"5,502",0,"2,205",362,0,0,"1,457",0,"3,000",0,891,0,0,"1,580",0,0,0,0,0,0,0,0,0,551,0,0,0,0,0,0,0,0,0,"8,898",0,0,0,0,0,0,"7,722",0,0,0,0,0,0,0,0,0,0,0,0,"41,83,631",
2. COMPROMISOS CONTINGENTES ..........................................................................................................,"7,62,45,632","4,83,52,017","1,69,61,202","2,29,91,057","1,13,24,777","90,19,910","43,46,362","47,53,081","30,25,613","2,16,17,903","16,42,767","10,47,442","29,14,384","19,14,072","17,07,896",0,"68,300","29,67,807","10,89,369","91,190","9,13,544","7,83,652","12,18,205","1,41,690","9,37,747","1,77,119","9,70,746","3,30,699","11,46,918","43,86,816","4,11,153","3,36,297","26,91,438",0,"3,10,634","2,05,079","86,128","71,647","43,129","35,646","57,583","61,188",0,"8,186","65,690","91,008","22,04,872","8,053","98,562","77,084","69,992","30,59,194","62,183",0,188,0,"21,568","7,802","58,395",0,0,"19,291","2,516","7,551","9,964",0,44,0,0,0,0,"25,32,69,982",
2.1. Disponibles por terceros ......................................................................................................................................................................,"7,07,68,566","4,18,13,397","1,18,98,029","2,13,27,624","1,06,24,647","84,17,261","43,36,179","46,99,961","29,84,213","2,16,17,903","15,60,449","10,47,442","21,48,420","19,14,072","16,15,308",0,0,"29,67,807","10,44,225","89,594","8,44,199","7,44,920","12,18,205","1,31,702","8,85,888","1,77,022","9,59,064","3,30,699","10,73,512","41,89,812","3,96,071","3,23,549","26,91,438",0,"3,10,634","2,05,079","76,414","71,647","43,098","35,305","54,643","53,151",0,"8,186","65,690","77,478","22,04,835","8,039","98,562","74,084","69,992","30,59,194","61,808",0,109,0,"10,568","7,802","58,391",0,0,"18,906","2,516","1,303","9,959",0,12,0,0,0,0,"23,15,28,583",
2.2. Otros compromisos ......................................................................................................................................................................,"54,77,066","65,38,620","50,63,173","16,63,433","7,00,130","6,02,649","10,183","53,120","41,400",0,"82,318",0,"7,65,964",0,"92,588",0,"68,300",0,"45,144","1,596","69,345","38,732",0,"9,988","51,859",97,"11,682",0,"73,406","1,97,004","15,082","12,748",0,0,0,0,"9,714",0,31,341,"2,940","8,037",0,0,0,"13,530",37,14,0,"3,000",0,0,375,0,79,0,"11,000",0,4,0,0,385,0,"6,248",5,0,32,0,0,0,0,"2,17,41,399",
