Var,0182,0049,0030,0081,0075,0128,0072,0038,0065,1004,0093,0019,0004,0129,0036,0224,0042,0061,0073,0082,0086,0097,0198,0130,0046,0112,0095,0131,0231,0057,0228,0122,0094,0024,0227,0223,0185,0142,0138,0186,0216,0078,0003,0222,0031,0125,0217,0229,0233,0063,0058,0211,0113,0225,0226,0059,0188,0232,0009,0099,0133,0220,0200,0184,0021,0205,0136,0132,0219,0011,0115,0121,0091,0083,
2.2. Pasivos finan. a valor razonable con cambios en el patrim. neto ..........................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.3. Coberturas de los flujos de efectivo ..........................................................................................................,"-13,872","6,661","9,075",47,0,-2,-36,0,0,0,0,"24,153",0,0,0,"2,655",267,0,-68,0,0,0,0,0,0,"-2,400",1,0,"5,245",0,0,0,0,0,0,0,-254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"31,580"
2.4. Coberturas de inversiones netas en negocios en el extranjero ..........................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.5. Diferencias de cambio ......................................................................................................................................................................,"-44,679",0,0,200,0,108,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-44,322"
2.6. Activos no corrientes en venta ..........................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3. FONDOS PROPIOS ..................................................................................................................................................................,"95,38,986","2,69,29,615","27,09,062","27,70,472","26,76,316","10,94,627","8,35,862","97,987","7,93,865","2,46,287","5,86,643","5,88,869","7,48,475","68,000","80,930","13,59,757","3,54,899","5,24,813","33,263","3,89,585","1,48,037","3,14,788","1,65,149","2,64,233","1,41,281","2,15,983","1,63,061","81,746","94,799","33,869","42,819","2,64,713","61,786","1,50,372","1,19,440","2,60,271","39,053","63,769","88,858","61,076","1,72,337","46,701","51,001","4,04,442","20,211","30,686","36,483","37,488","20,842","2,41,398","58,085","74,074","1,80,714","2,02,490","39,805","30,129","23,156","1,21,933","1,18,628","23,652","66,085","27,119","21,328","43,441","24,112","30,515","9,049","32,188","23,247","29,286","19,443","15,183","10,301","9,069","5,74,98,037"
3.1. Capital o fondo de dotación ......................................................................................................................................................................,"16,61,518","31,27,148","8,05,423","1,53,002","1,21,543","1,16,875","65,421","30,050","1,57,841","1,51,043","1,00,929","67,393","16,297","58,298","21,190","1,73,211","34,320","29,159","39,077","26,036","38,771","9,129","72,938","2,77,801","83,440","92,694","9,600","86,600","82,061","5,412","45,473","1,72,774","12,500","10,572","80,317","1,09,560","18,060","91,158","23,101","14,032","84,250","4,509","4,508","1,47,751","5,950","25,411","48,080","31,000","22,779","1,57,457","52,405","39,281","32,775","60,902","54,224","29,672","18,080","68,798","14,983","18,040","50,995","14,761","14,514","19,857","18,060","14,300","18,032","14,039","18,030","27,041","18,681","11,630","9,015","9,016","94,70,593"
3.1.1. Emitido ..................................................................................................................................................................,"16,61,518","31,27,148","8,05,423","1,53,002","1,21,543","1,16,875","65,421","30,050","1,57,841","1,51,043","1,00,929","67,393","16,297","58,298","21,190","1,73,211","34,320","29,159","39,077","26,036","38,771","9,129","72,938","4,42,792","83,440","92,694","9,600","86,600","82,061","5,412","45,473","1,72,774","12,500","10,572","80,317","1,09,560","18,060","91,158","23,101","14,032","84,250","4,509","4,508","1,47,751","5,950","25,411","48,080","31,000","22,779","1,87,446","52,405","39,281","32,775","60,902","54,224","29,672","18,080","89,820","14,983","18,040","50,995","14,761","14,514","19,857","18,060","14,300","18,032","14,039","18,030","27,041","18,681","11,630","9,015","9,016","96,86,595"
3.1.2. Pendiente de desembolso no exigido (-) ..........................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-1,64,991",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-29,989",0,0,0,0,0,0,0,"-21,022",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-2,16,002"
3.2. Prima de emisión ......................................................................................................................................................................,"81,77,101","2,03,70,128",0,"13,73,270","12,16,291","3,00,608","2,03,479","65,407","1,97,547","10,662","54,949","1,66,572",13,0,0,"11,39,990","98,216","2,804","59,354",0,0,"2,539","49,008",747,"15,322",51,511,"9,900",0,138,0,0,"7,275",94,"1,32,087","1,49,730",0,0,"35,906","29,388","1,364",0,0,475,"7,212",451,0,"3,606",55,"57,140",0,"10,955","39,038","6,611",0,0,0,"67,970","27,818",0,0,0,"1,276",0,0,0,0,0,0,0,189,0,0,0,"3,40,93,247"
3.3. Reservas ..................................................................................................................................................................,"5,16,986","45,72,333","19,03,878","13,32,163","14,53,301","7,42,901","5,83,186","2,530","4,38,477","84,582","4,42,897","3,54,904","7,44,485","9,702","1,29,740","2,46,904","2,29,233","4,92,850","-65,167","3,69,364","1,11,528","3,07,745","43,203","-14,307","42,521","1,23,238","1,55,958","-14,754","12,738","28,319","-2,654","91,939","42,010","1,42,370","-92,964",981,"20,993","-24,491","29,851","17,656","86,723","39,895","46,493","2,56,216","7,049","4,824","-11,597","2,882","-1,992","26,801","5,680","23,838","1,08,901","1,34,977","-14,419",456,"5,076","-14,835","75,827","5,612","15,090","13,079","5,538","23,584","6,052","16,215","-8,983","18,149","5,217","2,245",573,"3,553","1,286",53,"1,64,97,187"
3.3.1. Reservas (pérdidas) acumuladas ..........................................................................................................,"5,16,986","45,72,333","19,03,878","13,32,163","14,53,301","7,39,004","5,83,186","2,530","4,38,477","84,582","4,42,897","3,54,859","7,44,485","9,702","1,29,740","2,46,904","2,29,233","4,92,850","-65,167","3,69,364","1,11,528","3,07,745","43,203","-14,307","42,521","1,23,238","1,55,958","-14,754","12,738","28,319","-2,654","89,704","42,010","1,42,370","-92,964",981,"20,993","-24,491","29,851","17,656","86,723","39,895","46,485","2,56,216","7,049","4,824","-11,597","2,882","-1,992","26,801","5,680","23,838","1,08,901","1,34,977","-14,419",456,"5,076","-14,835","75,827","5,612","15,087","13,079","5,538","23,584","6,051","16,215","-8,983","18,149","5,217","2,245",573,"3,553","1,286",53,"1,64,90,998"
3.3.2. Remanente ..................................................................................................................................................................,0,0,0,0,0,"3,897",0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,235",0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,"6,189"
3.4. Otros instrumentos de capital ..........................................................................................................,94,"22,804",0,271,0,"12,077",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,297",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"37,543"
3.4.1. De instrumentos financieros compuestos ..........................................................................................................,0,"-1,119",0,0,0,"12,077",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10,958"
3.4.2. Resto ..................................................................................................................................................................,94,"23,924",0,271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,297",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"26,586"
3.5. Menos: Valores propios ......................................................................................................................................................................,"-36,817",0,-239,-210,"-5,187","-32,930",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7,-2,0,0,0,0,0,0,0,0,0,0,0,0,"-2,898",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-721,0,0,0,0,0,0,0,0,0,0,0,0,"-79,011"
3.6. Cuotas participativas y fondos asociados (Cajas de Ahorros) ..........................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.6.1. Cuotas participativas ......................................................................................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.6.2. Fondo de reservas de cuotapartícipes ..........................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.6.3. Fondo de estabilización ..........................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.7. Resultado del ejercicio ......................................................................................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.8. Menos: Dividendos y retribuciones ..........................................................................................................,"-7,79,896","-11,62,799",0,"-88,024","-1,09,632","-44,904","-16,224",0,0,0,"-12,132",0,"-12,320",0,"-70,000","-2,00,348","-6,870",0,0,"-5,815","-2,262","-4,625",0,0,0,0,"-3,008",0,0,0,0,0,0,"-2,664",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-25,21,523"
TOTAL PATRIMONIO NETO,"1,13,70,707","2,69,12,143","27,33,985","28,36,091","26,79,507","11,46,574","8,40,394","97,987","7,98,965","2,48,430","6,22,897","6,15,308","7,48,553","68,000","81,100","13,62,412","3,75,552","5,26,299","33,195","3,89,693","1,47,888","3,15,142","1,66,669","2,64,706","1,32,845","2,14,137","1,63,459","81,607","1,14,220","33,869","42,828","2,61,758","62,541","1,50,450","1,19,756","2,60,271","35,472","64,248","89,879","60,892","1,72,337","50,943","51,001","4,11,392","20,655","30,686","36,518","37,488","20,973","2,41,398","58,758","84,977","1,82,527","2,02,490","39,805","36,487","46,389","1,21,933","1,18,736","23,667","66,085","27,531","21,332","43,441","24,112","30,515","9,049","32,188","23,247","29,286","19,443","15,183","10,301","9,069","5,96,20,371"
TOTAL PATRIMONIO NETO Y PASIVO,"26,77,56,918","27,67,44,576","8,48,01,860","4,94,68,962","5,84,03,609","3,97,72,988","1,91,04,529","1,12,97,363","1,60,09,620","1,24,80,183","1,17,44,970","1,29,59,543","94,12,920","74,66,983","85,09,612","1,51,98,297","67,35,863","67,59,043","36,13,530","41,28,665","42,16,029","34,84,529","76,91,210","26,21,880","27,03,525","36,53,119","30,39,368","24,09,370","64,44,753","10,05,227","9,11,189","30,62,018","19,09,566","17,07,664","13,02,736","15,97,310","8,74,753","5,82,737","14,07,849","5,32,951","23,31,052","5,56,239","3,88,665","4,68,844","3,18,587","7,87,664","13,39,771","8,97,324","3,41,838","21,86,394","2,99,242","5,45,730","1,86,516","22,94,737","7,86,816","4,48,957","1,48,439","4,28,265","31,10,075","1,27,776","9,41,944","3,19,477","66,802","74,211","42,311","9,11,570","1,15,136","32,857","64,929","1,33,689","19,702","16,574","12,592","9,103","99,42,81,645"
PRO-MEMORIA , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,
1. RIESGOS CONTINGENTES .................................................................................................................................................................,"5,82,27,674","5,65,33,006","91,95,530","1,02,75,675","1,94,06,197","24,76,033","15,15,775",4,"14,52,761","5,84,488","12,96,532","16,18,364","12,75,354","5,465","46,529","7,58,814","6,69,293","5,85,294","1,677","5,01,908","1,20,979","4,64,286","58,445","1,50,813","1,90,574","4,13,416","5,30,030","1,85,399","72,412",49,0,"17,519","17,870","72,928",0,0,"24,645","17,962","83,739","21,584","1,32,637","21,310",450,840,"17,085","10,733",655,105,"12,554","6,340","12,803","28,538","3,78,690","5,910","41,787","14,190","2,042","1,447","57,578","1,55,029",0,42,"7,013","2,102",0,128,"35,356",28,"14,991",0,"1,625","1,890",0,0,"16,98,32,921"
1.1. Garantías financieras ......................................................................................................................................................................,"5,65,32,513","5,65,32,968","91,95,524","1,02,73,804","1,92,26,307","24,19,426","15,15,775",4,"14,28,712","5,84,488","12,96,532","15,62,692","12,11,415","5,465","46,529","7,58,814","6,69,290","5,85,262","1,677","4,94,125","1,17,979","4,60,782","57,296","1,50,458","1,90,473","4,12,482","5,02,986","1,85,399","72,412",49,0,"17,519","17,870","71,173",0,0,"24,645","17,962","83,739","21,584","1,32,637","20,420",450,840,"17,085","10,733",655,102,"12,554","6,340","12,803","28,538","3,78,690",0,"41,787","14,190","2,042","1,447","57,578","1,55,029",0,42,"7,013","2,092",0,128,"35,356",28,"14,991",0,"1,625","1,890",0,0,"16,77,03,215"
1.2. Activos afectos a obligaciones de terceros ..........................................................................................................,0,3,0,0,404,0,0,0,241,0,0,0,6,0,0,0,3,0,0,7,0,0,0,0,10,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,756
1.3. Otros riesgos contingentes ......................................................................................................................................................................,"16,95,161",35,6,"1,871","1,79,486","56,607",0,0,"23,808",0,0,"55,672","63,933",0,0,0,0,33,0,"7,776","3,000","3,504","1,149",355,91,852,"27,044",0,0,0,0,0,0,"1,755",0,0,0,0,0,0,0,889,0,0,0,0,0,3,0,0,0,0,0,"5,910",0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,"21,28,950"
2. COMPROMISOS CONTINGENTES ..........................................................................................................,"5,98,58,663","4,85,98,738","1,68,15,442","1,54,51,315","99,83,987","58,10,542","31,90,635",0,"33,10,657","11,01,755","24,63,215","24,88,105","16,28,057",0,"13,31,704","1,17,66,368","11,49,840","13,22,234","91,294","8,21,547","3,42,112","8,24,867","2,53,637","5,46,575","4,03,045","6,68,815","7,14,026","2,80,895","6,86,474",0,0,"31,29,724","1,71,668","2,44,549","12,82,581","1,67,323","1,96,701","46,973","2,78,282","60,677","4,89,097","42,412","1,666","7,520","60,491","89,070","69,543","17,47,756","16,107",0,"42,358","49,240",0,"17,29,922","40,433","18,848","6,068","8,576","14,959","8,162",0,924,"10,345","11,348","1,287","7,458",51,0,"3,091",0,0,0,0,0,"20,19,59,754"
2.1. Disponibles por terceros ......................................................................................................................................................................,"5,48,14,344","3,82,59,725","91,14,579","1,35,34,927","89,37,950","54,61,306","26,79,110",0,"31,67,709","11,01,755","24,62,470","22,34,097","14,85,865",0,"13,31,704","1,17,66,368","10,82,315","13,22,230","91,294","7,47,398","2,61,353","7,26,797","1,76,217","5,33,371","3,70,727","5,85,033","6,32,653","2,80,895","5,22,831",0,0,"30,78,444","1,48,033","2,29,554","12,82,577","1,67,323","98,226","41,691","2,78,282","57,638","4,89,097","42,412","1,665","7,520","50,164","89,070","69,543","17,47,756","16,107",0,"41,767","44,740",0,"17,29,922","40,433","18,848","6,068","7,076","14,832","8,162",0,787,"10,138","11,348","1,287","1,291",40,0,"3,091",0,0,0,0,0,"17,35,19,955"
2.2. Otros compromisos ......................................................................................................................................................................,"50,44,319","1,03,39,013","77,00,863","19,16,388","10,46,037","3,49,236","5,11,525",0,"1,42,948",0,745,"2,54,008","1,42,192",0,0,0,"67,525",5,0,"74,149","80,759","98,070","77,420","13,204","32,318","83,782","81,373",0,"1,63,643",0,0,"51,280","23,635","14,995",4,0,"98,475","5,282",0,"3,039",0,0,1,0,"10,327",0,0,0,0,0,591,"4,500",0,0,0,0,0,"1,500",127,0,0,137,207,0,0,"6,167",11,0,0,0,0,0,0,0,"2,84,39,800"
