Var,0182,0049,0030,0081,0075,0128,0065,0072,0093,0224,0004,0042,0019,0061,1004,0038,0036,0129,0073,0082,0097,0046,0086,0223,0231,0095,0198,0094,0130,0057,0122,0024,0185,0227,0233,0216,0009,0138,0059,0078,0232,0186,0142,0226,0099,0229,0031,0217,0125,0003,0063,0220,0211,0225,0058,0136,0113,0188,0184,0011,0133,0200,0021,0205,0219,0132,0115,0121,0091,0083,
3. FONDOS PROPIOS ..................................................................................................................................................................,"1,87,25,071","3,67,94,919","44,18,220","37,84,777","37,24,761","16,61,762","10,13,431","11,69,756","11,23,576","41,91,493","11,08,159","5,82,624","7,01,509","6,36,089","2,95,962","1,00,142","2,27,734","70,808","68,217","5,33,373","4,26,553","1,72,998","2,68,406","3,98,651","1,97,430","2,51,158","1,94,175","80,673","4,08,660","91,282","3,22,934","2,22,518","1,93,462","1,53,440","40,833","2,33,949","1,65,654","98,644","38,361","62,928","1,35,732","1,17,119","70,877","90,119","32,881","68,019","27,542","58,281","61,619","56,731","3,52,997","30,328","95,701","2,96,107","75,665","1,99,414","1,98,872","25,819","1,20,894","77,922","72,584","23,450","25,700","35,927","25,956","33,188","20,289","16,431","11,840","9,087","8,74,22,183"
3.1. Capital o fondo de dotación ......................................................................................................................................................................,"18,36,505","31,27,148","5,48,521","1,53,002","1,21,543","1,21,768","1,57,841","86,356","1,13,755","11,96,163","16,297","37,378","67,393","29,159","1,51,043","30,050","21,190","58,298","39,077","26,036","9,129","83,440","38,771","1,67,595","1,46,061","9,600","72,938","12,500","4,42,792","5,412","1,72,774","10,572","73,148","80,317","22,779","84,250","14,983","23,101","34,800","4,509","94,547","66,032","91,524","72,224","18,040","31,000","5,950","58,080","50,154","4,508","2,62,432","14,761","39,281","60,902","52,405","2,00,002","32,775","18,080","72,697","27,041","50,995","14,514","18,060","14,300","18,030","14,039","18,681","11,630","9,015","9,016","1,08,98,709"
3.1.1. Emitido ..................................................................................................................................................................,"18,36,505","31,27,148","5,48,521","1,53,002","1,21,543","1,21,768","1,57,841","86,356","1,13,755","11,96,163","16,297","37,378","67,393","29,159","1,51,043","30,050","21,190","58,298","39,077","26,036","9,129","83,440","38,771","1,67,595","1,46,061","9,600","72,938","12,500","4,42,792","5,412","1,72,774","10,572","73,148","80,317","22,779","84,250","14,983","23,101","34,800","4,509","94,547","66,032","91,524","72,224","18,040","31,000","5,950","58,080","50,154","4,508","2,62,432","14,761","39,281","60,902","52,405","2,00,002","32,775","18,080","72,697","27,041","50,995","14,514","18,060","14,300","18,030","14,039","18,681","11,630","9,015","9,016","1,08,98,709"
3.1.2. Pendiente de desembolso no exigido (-) ..........................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.2. Prima de emisión ......................................................................................................................................................................,"1,27,70,323","2,03,70,128",0,"13,73,270","12,16,291","3,95,932","1,97,547","1,80,882","3,08,643","11,39,990",13,"2,19,896","1,66,572","2,804","10,662","65,407",0,0,"59,354",0,"2,539","15,322",0,"2,30,195",0,511,"49,008","7,275",747,138,0,94,"69,912","1,32,087",55,"1,364","27,818","35,906",0,0,"75,874","29,388",0,0,0,"3,606","7,212",0,451,0,"57,140",0,"10,955","6,611",0,0,"39,038",0,"42,466",0,0,"1,276",0,0,0,0,189,0,0,0,"3,93,24,891"
3.3. Reservas ..................................................................................................................................................................,"58,60,049","86,23,223","42,56,746","23,34,188","23,86,927","12,67,935","6,58,043","9,35,832","7,18,381","18,55,340","10,91,849","3,34,343","4,67,544","6,04,126","1,34,257","4,685","4,91,544","12,510","-30,214","5,07,337","4,14,885","74,770","2,29,635",861,"51,369","2,41,047","72,229","60,898","-34,872","85,732","1,50,160","2,11,852","50,402","-58,964","17,999","1,48,335","1,22,853","39,637","3,561","58,919","-34,689","21,699","-15,429","17,895","14,841","33,413","14,380",201,"11,014","52,223","33,425","16,349","45,465","2,28,594","23,260",-588,"1,27,059","9,739","5,774","50,881","76,437","7,660","7,640","22,529","7,926","19,151","1,419","4,801","2,825",71,"3,52,61,918"
3.3.1. Reservas (pérdidas) acumuladas ..........................................................................................................,"22,47,972","45,52,976","35,96,460","20,71,824","17,96,835","8,84,210","6,58,043","7,46,312","7,18,381","18,55,340","9,37,926","2,77,165","4,67,539","5,62,061","84,582","3,765","1,81,560","11,112","-53,707","4,44,672","3,63,707","61,098","1,74,105",861,"35,897","2,01,440","56,735","52,350","-34,872","38,208","1,17,661","1,82,924","27,610","-76,250","8,303","1,22,839","1,17,669","33,744","3,056","50,304","-34,689","18,555","-15,429","17,895","8,256","25,476","10,317",201,"6,828","50,249","29,828","15,900","34,484","2,28,594","14,156",-588,"1,10,353","6,646","3,817","27,740","15,415","5,903","7,057","22,529","6,305","18,323","1,419","4,249","2,527",65,"2,42,24,798"
3.3.2. Remanente ..................................................................................................................................................................,"36,12,077","40,70,247","6,60,286","2,62,364","5,90,092","3,83,725",0,"1,89,520",0,0,"1,53,923","57,178",5,"42,065","49,675",920,"3,09,984","1,398","23,493","62,665","51,178","13,672","55,530",0,"15,472","39,607","15,494","8,548",0,"47,524","32,499","28,928","22,792","17,286","9,696","25,496","5,184","5,893",505,"8,615",0,"3,144",0,0,"6,585","7,937","4,063",0,"4,186","1,974","3,597",449,"10,981",0,"9,104",0,"16,706","3,093","1,957","23,141","61,022","1,757",583,0,"1,621",828,0,552,298,6,"1,10,37,120"
3.4. Otros instrumentos de capital ..........................................................................................................,"50,434","70,88,930","1,778",0,0,0,0,"5,939",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"71,47,081"
3.4.1. De instrumentos financieros compuestos ..........................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.4.2. Resto ..................................................................................................................................................................,"50,434","70,88,930","1,778",0,0,0,0,"5,939",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"71,47,081"
3.5. Menos: Valores propios ......................................................................................................................................................................,"-1,12,958",0,0,"-75,683",0,"-36,537",0,0,"-4,581",0,0,0,0,0,0,0,0,0,0,0,0,-534,0,0,0,0,0,0,-7,0,0,0,0,0,0,0,0,0,0,0,0,0,"-5,218",0,0,0,0,0,0,0,0,-782,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,0,0,"-2,36,302"
3.6. Cuotas participativas y fondos asociados (Cajas de Ahorros) ..........................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.6.1. Cuotas participativas ......................................................................................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.6.2. Fondo de reservas de cuotapartícipes ..........................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.6.3. Fondo de estabilización ..........................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.7. Resultado del ejercicio ......................................................................................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.8. Menos: Dividendos y retribuciones ..........................................................................................................,"-16,79,282","-24,14,510","-3,88,825",0,0,"-87,336",0,"-39,253","-12,622",0,0,"-8,993",0,0,0,0,"-2,85,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-2,000",-43,0,"-54,848",0,0,-902,0,0,0,0,0,0,"-49,74,114"
TOTAL PATRIMONIO NETO,"2,08,62,703","3,70,44,421","43,47,536","38,31,343","37,42,994","16,60,472","10,06,045","13,03,067","11,50,259","41,90,695","11,08,272","5,99,166","7,04,162","6,33,670","2,80,414","1,00,142","2,27,828","70,808","67,521","5,33,375","4,26,771","1,53,480","2,70,035","3,98,651","2,20,300","2,51,178","1,95,866","83,968","4,08,660","91,282","3,22,465","2,22,523","1,93,528","1,51,703","40,853","2,33,955","1,65,654","96,555","36,866","68,282","1,35,739","1,16,298","70,878","90,119","32,920","68,021","28,287","58,395","61,619","56,804","3,52,997","30,329","1,31,181","2,96,107","78,092","1,99,414","2,82,580","42,738","1,20,894","77,922","72,584","23,450","25,700","35,927","25,938","33,188","20,289","16,431","11,840","9,087","9,01,03,236"
TOTAL PATRIMONIO NETO Y PASIVO,"35,08,00,858","34,45,81,218","10,53,83,412","7,62,90,726","7,71,20,556","5,40,33,848","2,97,35,689","2,58,38,241","1,97,91,843","2,26,16,957","1,24,40,955","99,80,361","1,76,31,749","88,29,643","1,12,41,350","80,64,528","1,11,97,837","46,72,786","41,60,409","52,14,027","46,12,384","37,53,170","71,96,133","31,25,205","1,01,80,928","40,38,739","74,09,568","31,95,123","75,86,157","8,47,947","36,04,177","22,90,048","22,24,422","17,34,868","16,87,852","23,94,516","63,90,535","15,94,169","10,11,455","7,86,165","10,27,023","6,43,297","6,19,963","18,20,035","5,60,555","10,78,456","4,77,410","20,13,122","13,00,485","3,99,066","39,52,428","4,60,966","7,40,937","34,21,072","3,79,846","9,69,369","3,59,855","1,78,807","1,23,439","2,63,150","98,714","69,288","47,148","12,60,948","1,13,282","33,586","20,626","17,067","12,831","9,108","1,29,77,62,433"
PRO-MEMORIA ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1. RIESGOS CONTINGENTES .................................................................................................................................................................,"10,39,53,262","10,34,32,531","1,17,34,040","84,25,110","2,28,20,679","54,30,485","29,47,059","19,26,280","22,84,685","9,17,842","14,54,221","10,00,775","26,57,680","6,44,514","6,83,562",4,"23,183","5,465",165,"5,43,355","6,32,952","3,04,812","2,17,020",0,"1,21,138","6,50,961","80,014","27,419","4,47,258",49,"17,666","73,142","1,82,086",0,"54,024","98,000","96,170","1,27,265","22,809","25,413","6,633","23,977","25,050","90,727","1,64,512",184,"35,650","1,038","8,192",854,"6,689",42,"42,664","9,519","2,27,696","1,16,508","5,23,059","2,304",0,0,0,"6,330",0,34,"21,402",28,"1,625","1,455",0,0,"27,53,79,267"
1.1. Garantías financieras ......................................................................................................................................................................,"10,02,06,814","10,34,25,979","1,17,34,032","84,25,110","2,26,91,218","53,50,324","29,19,921","19,26,280","22,83,140","9,17,842","14,02,329","10,00,775","26,57,475","6,44,514","6,83,562",4,"23,183","5,465",165,"5,37,937","6,30,758","3,04,381","2,14,020",0,"1,21,138","6,49,543","80,014","27,419","4,46,329",49,"17,666","71,700","1,82,086",0,"54,024","98,000","96,170","1,27,265","22,809","25,413","6,633","23,977","24,720","90,727","1,64,512",184,"35,650","1,038","8,192",854,"6,689",42,"41,014",0,"2,27,696","1,08,786","5,23,059","2,239",0,0,0,"6,330",0,34,"21,402",28,"1,625","1,455",0,0,"27,13,01,739"
1.2. Activos afectos a obligaciones de terceros ..........................................................................................................,0,3,0,0,365,0,241,0,0,0,6,0,0,0,0,0,0,0,0,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,650",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,276"
1.3. Otros riesgos contingentes ......................................................................................................................................................................,"37,46,448","6,549",8,0,"1,29,096","80,161","26,897",0,"1,545",0,"51,886",0,205,0,0,0,0,0,0,"5,417","2,194",421,"3,000",0,0,"1,418",0,0,929,0,0,"1,442",0,0,0,0,0,0,0,0,0,0,330,0,0,0,0,0,0,0,0,0,0,"9,519",0,"7,722",0,65,0,0,0,0,0,0,0,0,0,0,0,0,"40,75,252"
2. COMPROMISOS CONTINGENTES ..........................................................................................................,"7,82,70,390","5,31,48,827","1,56,63,397","2,32,71,528","1,12,75,915","90,31,538","46,14,869","50,71,905","30,51,013","1,94,95,904","16,57,103","18,08,842","29,51,872","17,52,045","8,38,363",0,"28,48,693","1,92,236","89,400","10,73,284","8,97,631","8,00,865","10,94,349","3,96,100","13,05,249","9,56,466","1,64,827","1,95,315","10,86,370",0,"45,34,006","3,29,899","5,11,479","27,00,439","83,373","2,81,382","30,378","2,09,378","32,647","67,513","59,200","56,869","61,079","70,972","10,799","21,97,403","89,166","63,880","94,999","9,944",0,"1,595","73,063","32,31,190","99,588","59,440",0,"8,986",41,0,0,"17,166","2,325","8,806","1,346",0,0,0,0,0,"25,80,02,647"
2.1. Disponibles por terceros ......................................................................................................................................................................,"6,99,85,179","4,19,98,717","1,19,27,341","2,16,53,406","1,03,21,675","83,38,366","45,55,761","43,62,247","29,74,173","1,94,95,904","15,48,940","15,50,688","21,53,686","17,52,045","8,38,363",0,"28,48,693",0,"87,781","10,15,173","8,12,089","7,55,570","9,83,702","3,96,100","13,05,249","8,87,747","1,25,731","1,87,056","10,13,881",0,"42,89,924","3,15,343","4,84,791","26,95,439","73,734","2,81,382","19,378","2,09,378","32,389","67,513","58,352","53,929","52,613","70,972","10,799","21,97,304","78,487","63,880","94,999","9,944",0,29,"70,063","32,31,190","99,462","59,434",0,"8,986",8,0,0,"17,130","2,325","1,318","1,320",0,0,0,0,0,"22,85,27,078"
2.2. Otros compromisos ......................................................................................................................................................................,"82,85,211","1,11,50,110","37,36,056","16,18,122","9,54,240","6,93,172","59,108","7,09,658","76,840",0,"1,08,163","2,58,154","7,98,186",0,0,0,0,"1,92,236","1,619","58,111","85,542","45,295","1,10,647",0,0,"68,719","39,096","8,259","72,489",0,"2,44,082","14,556","26,688","5,000","9,639",0,"11,000",0,258,0,848,"2,940","8,466",0,0,99,"10,679",0,0,0,0,"1,566","3,000",0,126,6,0,0,33,0,0,36,0,"7,488",26,0,0,0,0,0,"2,94,75,569"
