Var,0182,0049,0030,0081,0075,0128,0072,0065,0093,0224,0004,1004,0019,0061,0042,0038,0129,0036,0082,0073,0097,0046,0231,0198,0095,0094,0086,0223,0130,0122,0185,0024,0227,0057,0216,0138,0233,0078,0059,0232,0186,0142,0228,0099,0217,0031,0229,0003,0125,0211,0226,0225,0058,0063,0220,0113,0009,0188,0136,0133,0011,0200,0021,0205,0219,0132,0184,0115,0121,0091,0083,,
2.6. Activos no corrientes en venta ..........................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3. FONDOS PROPIOS ..................................................................................................................................................................,"1,30,47,336","2,83,11,723","41,45,025","35,96,478","31,34,762","13,52,481","10,16,987","8,89,531","7,50,892","39,01,497","9,67,578","2,87,209","6,51,240","5,94,023","4,10,581","99,222","69,410","1,02,750","4,76,914","44,724","3,80,244","1,59,783","1,37,958","1,81,681","2,14,655","72,125","2,12,876","3,55,396","3,97,787","2,92,669","1,70,670","1,96,325","1,36,154","50,721","2,08,453","93,289","31,137","55,113","35,981","1,29,683","1,14,002","68,766","39,318","29,296","54,393","23,479","60,081","54,757","59,064","86,292","71,681","2,71,995","66,561","3,49,400","29,893","1,94,557","1,60,470","24,726","99,149","11,567","54,781","22,984","25,117","35,503","24,335","32,361","89,957","19,836","15,879","11,543","9,081","6,95,73,887",
3.1. Capital o fondo de dotación ......................................................................................................................................................................,"17,40,465","31,27,148","5,48,521","1,53,002","1,21,543","1,19,063","86,356","1,57,841","1,02,948","9,96,213","16,297","1,51,043","67,393","29,159","34,320","30,050","58,298","21,190","26,036","39,077","9,129","83,440","1,02,061","72,938","9,600","12,500","38,771","1,46,925","4,42,792","1,72,774","73,148","10,572","80,317","5,412","84,250","23,101","22,779","4,509","34,800","94,547","66,032","91,524","45,473","18,040","58,080","5,950","31,000","4,508","50,154","39,281","72,224","60,902","52,405","2,62,431","14,761","32,775","14,983","18,080","1,00,002","50,995","27,041","14,514","18,060","14,300","18,030","14,039","54,637","18,681","11,630","9,015","9,016","1,04,48,891",
3.1.1. Emitido ..................................................................................................................................................................,"17,40,465","31,27,148","5,48,521","1,53,002","1,21,543","1,19,063","86,356","1,57,841","1,02,948","9,96,213","16,297","1,51,043","67,393","29,159","34,320","30,050","58,298","21,190","26,036","39,077","9,129","83,440","1,02,061","72,938","9,600","12,500","38,771","1,46,925","4,42,792","1,72,774","73,148","10,572","80,317","5,412","84,250","23,101","22,779","4,509","34,800","94,547","66,032","91,524","45,473","18,040","58,080","5,950","31,000","4,508","50,154","39,281","72,224","60,902","52,405","3,37,417","14,761","32,775","14,983","18,080","1,00,002","50,995","27,041","14,514","18,060","14,300","18,030","14,039","54,637","18,681","11,630","9,015","9,016","1,05,23,877",
3.1.2. Pendiente de desembolso no exigido (-) ..........................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-74,986",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-74,986",
3.2. Prima de emisión ......................................................................................................................................................................,"95,79,443","2,03,70,128",0,"13,73,270","12,16,291","3,42,534","1,80,882","1,97,547","54,949","11,39,990",13,"10,662","1,66,572","2,804","98,216","65,407",0,0,0,"59,354","2,539","15,322",0,"49,008",511,"7,275",0,"2,00,865",747,0,"69,912",94,"1,32,087",138,"1,364","35,906",55,0,0,"75,874","29,388",0,0,0,0,"7,212","3,606",0,451,"10,955",0,"6,611",0,"57,140",0,"39,038","27,818",0,0,0,0,"1,276",0,0,0,0,"30,526",189,0,0,0,"3,56,63,969",
3.3. Reservas ..................................................................................................................................................................,"22,90,358","80,25,131","35,96,504","20,69,250","17,96,928","8,83,742","7,46,311","5,34,143","5,92,996","17,65,294","9,51,268","1,25,504","4,17,275","5,62,060","2,78,045","3,765","11,112","3,23,260","4,50,878","-53,707","3,68,576","61,098","35,897","59,735","2,04,544","52,350","1,74,105","7,606","-45,745","1,19,895","27,610","1,85,659","-76,250","83,704","1,22,839","34,282","8,303","50,604","1,181","-40,738","18,582","-19,915","-6,155","11,256","-3,687","11,351","25,475","50,249","8,459","36,056",-543,"2,04,482","14,156","29,829","15,900","1,88,419","1,17,669","6,646",-853,"15,420","27,740","7,194","7,057","22,457","6,305","18,773","4,837",966,"4,249","2,528",65,"2,76,30,339",
3.3.1. Reservas (pérdidas) acumuladas ..........................................................................................................,"22,90,358","47,68,941","35,96,504","20,69,250","17,96,928","8,83,742","7,46,311","5,34,143","5,92,996","17,65,294","8,39,204","84,582","4,17,212","5,27,348","2,78,045","3,073","10,283","1,66,785","4,04,188","-53,707","3,34,902","61,098","35,897","47,514","1,72,896","45,999","1,74,105","7,606","-45,745","92,792","27,610","1,59,741","-86,570","33,150","1,22,839","34,282","8,303","45,407","1,028","-40,738","18,582","-19,915","-6,155","6,521","-3,687","8,395","25,475","50,249","5,903","28,073",-543,"2,04,482","9,220","27,191","14,353","1,09,617","97,604","6,646",-853,"15,415","11,615","5,759","7,057","22,457","5,455","18,203","4,837",966,"3,714","2,328",65,"2,36,32,625",
3.3.2. Remanente ..................................................................................................................................................................,0,"32,56,190",0,0,0,0,0,0,0,0,"1,12,064","40,922",63,"34,712",0,692,829,"1,56,475","46,690",0,"33,674",0,0,"12,221","31,648","6,351",0,0,0,"27,103",0,"25,918","10,320","50,554",0,0,0,"5,197",153,0,0,0,0,"4,735",0,"2,956",0,0,"2,556","7,983",0,0,"4,936","2,638","1,547","78,802","20,065",0,0,5,"16,125","1,435",0,0,850,570,0,0,535,200,0,"39,97,714",
3.4. Otros instrumentos de capital ..........................................................................................................,"39,141","45,459",0,"2,050",0,"8,114","3,438",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"98,202",
3.4.1. De instrumentos financieros compuestos ..........................................................................................................,0,"8,413",0,0,0,"8,114",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"16,527",
3.4.2. Resto ..................................................................................................................................................................,"39,141","37,046",0,"2,050",0,0,"3,438",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"81,675",
3.5. Menos: Valores propios ......................................................................................................................................................................,"-6,02,071",0,0,"-1,094",0,-972,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,-77,0,0,0,0,0,0,-7,0,0,0,0,0,0,0,0,0,0,0,0,"-2,843",0,0,0,0,0,0,0,0,0,0,0,0,-768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-6,07,833",
3.6. Cuotas participativas y fondos asociados (Cajas de Ahorros) ..........................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3.6.1. Cuotas participativas ......................................................................................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3.6.2. Fondo de reservas de cuotapartícipes ..........................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3.6.3. Fondo de estabilización ..........................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3.7. Resultado del ejercicio ......................................................................................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3.8. Menos: Dividendos y retribuciones ..........................................................................................................,0,"-32,56,143",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-2,41,700",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-38,533",0,0,0,0,0,0,0,0,0,0,0,"-1,034",0,0,0,0,0,0,0,0,0,"-65,675",0,0,0,"-54,848",0,0,0,"-1,254",0,-451,-43,0,0,0,0,"-36,59,681",
TOTAL PATRIMONIO NETO,"1,51,94,847","2,84,59,664","39,86,888","36,46,642","31,52,241","13,10,019","12,23,537","8,76,579","7,91,735","39,32,737","9,67,645","2,87,119","6,26,164","5,95,603","4,43,986","99,222","69,410","1,25,320","4,76,979","42,705","3,80,524","1,49,740","1,49,405","1,82,125","2,14,728","75,513","2,15,380","3,55,396","3,97,910","2,92,092","1,71,180","1,96,392","1,36,345","50,721","2,08,453","91,293","31,140","62,139","36,236","1,29,683","1,13,425","69,347","39,345","29,289","54,507","24,368","60,081","54,811","59,064","1,29,482","71,681","2,71,995","68,371","3,49,400","30,025","2,88,307","1,60,470","52,706","99,149","11,567","54,781","22,984","25,117","35,503","24,280","32,361","89,957","19,836","15,879","11,543","9,081","7,22,14,149",
TOTAL PATRIMONIO NETO Y PASIVO,"32,50,41,834","30,22,38,571","10,91,47,288","7,02,30,764","7,04,64,314","4,87,64,282","2,55,54,370","2,66,28,136","1,77,02,112","2,05,00,236","1,21,67,589","1,16,91,113","1,61,87,577","84,79,742","94,96,633","82,57,251","66,15,722","82,75,721","48,18,285","40,54,048","42,93,071","36,98,197","83,63,979","81,58,693","37,31,218","30,81,775","60,73,509","26,56,340","44,23,371","38,59,911","25,11,675","21,37,312","15,22,997","7,86,388","24,62,356","15,67,495","9,89,038","7,11,360","8,81,070","9,85,954","6,31,827","5,99,694","4,51,558","4,09,949","18,83,717","4,47,042","10,80,946","3,89,374","11,19,671","6,91,447","16,00,793","30,38,485","3,31,622","33,69,157","3,99,364","3,36,244","50,31,269","1,79,883","1,47,272","97,595","2,43,859","81,186","41,300","12,14,013","90,196","33,080","90,750","20,282","16,888","13,106","9,119","1,19,33,01,985",
PRO-MEMORIA , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,
1. RIESGOS CONTINGENTES .................................................................................................................................................................,"9,57,50,727","9,21,42,539","1,11,74,750","86,17,768","2,34,64,799","50,43,414","18,66,615","17,52,321","22,92,933","14,86,276","13,67,749","6,70,256","21,93,911","6,89,570","9,59,708",4,"5,465","36,285","5,71,595",118,"5,39,186","3,04,882","1,05,366","73,077","6,41,261","27,854","2,18,271",0,"4,20,725","16,292","1,93,887","76,087",0,49,"1,02,392","1,05,414","70,068","22,483","28,229","8,610","27,188","22,865",0,"1,60,726",873,"37,729",220,908,"8,938","39,444","1,48,026","8,404","2,26,627","6,786",42,"5,08,900","95,888","2,301","79,476",0,0,"6,364",0,34,"19,812",28,0,"1,625","1,455",0,0,"25,44,45,595",
1.1. Garantías financieras ......................................................................................................................................................................,"9,29,13,599","9,21,40,661","1,11,74,738","86,17,768","2,33,13,097","49,71,271","18,66,615","17,25,852","22,89,751","14,86,276","13,08,837","6,70,256","21,93,706","6,89,537","9,59,708",4,"5,465","36,285","5,65,388",118,"5,36,765","3,04,738","1,05,366","73,077","6,39,133","27,854","2,09,548",0,"4,20,252","16,292","1,93,887","74,307",0,49,"1,02,392","1,05,414","70,068","22,483","28,229","8,610","27,188","22,865",0,"1,60,726",873,"37,729",220,908,"8,938","37,794","1,48,026",0,"2,26,627","6,786",42,"5,08,900","95,888","2,301","71,754",0,0,"6,364",0,34,"19,812",28,0,"1,625","1,455",0,0,"25,12,54,279",
1.2. Activos afectos a obligaciones de terceros ..........................................................................................................,0,3,0,0,365,0,0,241,0,0,6,0,0,0,0,0,0,0,1,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,650",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,276",
1.3. Otros riesgos contingentes ......................................................................................................................................................................,"28,37,128","1,875",12,0,"1,51,337","72,143",0,"26,228","3,182",0,"58,906",0,205,33,0,0,0,0,"6,206",0,"2,421",134,0,0,"2,128",0,"8,723",0,473,0,0,"1,780",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8,404",0,0,0,0,0,0,"7,722",0,0,0,0,0,0,0,0,0,0,0,0,"31,89,040",
2. COMPROMISOS CONTINGENTES ..........................................................................................................,"8,03,46,041","4,94,00,642","1,65,59,126","2,20,29,181","98,39,930","81,45,279","49,78,474","46,20,525","31,49,761","2,24,52,506","17,38,061","9,81,851","28,76,610","20,56,844","18,26,291",0,"1,19,981","24,76,983","10,48,620","85,354","8,71,250","5,91,958","14,36,658","1,48,611","7,75,256","2,21,793","7,31,955","2,77,859","11,42,570","40,99,570","4,38,916","2,96,351","25,74,224",0,"3,90,736","2,14,153","44,107","68,283","28,163","27,762","65,946","56,780",0,"20,009","73,753","84,469","21,98,283","5,041","92,067","55,193","86,455","23,19,508","61,415",0,945,0,"21,230","8,208","28,269",0,0,"10,139","1,226","9,031","4,452",0,10,0,0,0,0,"25,43,14,664",
2.1. Disponibles por terceros ......................................................................................................................................................................,"7,36,61,526","4,15,04,883","1,28,54,429","1,99,14,490","91,48,742","73,30,329","41,18,990","45,62,898","31,08,361","2,24,52,506","16,45,663","9,81,851","20,50,294","20,56,844","16,06,191",0,"1,19,981","24,76,983","9,97,288","85,174","7,89,118","5,42,765","14,36,658","1,20,401","7,10,939","1,92,226","7,26,208","2,77,859","10,70,027","39,08,656","3,87,702","2,77,466","25,74,224",0,"3,90,736","2,14,153","44,107","68,283","27,822","27,057","61,503","46,186",0,"10,188","73,753","71,800","21,98,283","5,041","92,067","51,693","86,455","23,19,508","61,058",0,898,0,"21,230","8,208","28,268",0,0,"9,938","1,226","1,492","4,293",0,10,0,0,0,0,"22,96,16,928",
2.2. Otros compromisos ......................................................................................................................................................................,"66,84,515","78,95,759","37,04,697","21,14,691","6,91,188","8,14,950","8,59,484","57,627","41,400",0,"92,398",0,"8,26,316",0,"2,20,100",0,0,0,"51,332",180,"82,132","49,193",0,"28,210","64,317","29,567","5,747",0,"72,543","1,90,914","51,214","18,885",0,0,0,0,0,0,341,705,"4,443","10,594",0,"9,821",0,"12,669",0,0,0,"3,500",0,0,357,0,47,0,0,0,1,0,0,201,0,"7,539",159,0,0,0,0,0,0,"2,46,97,736",
