Var,0182,0049,0030,0081,0075,0128,0072,0038,0065,1004,0093,0019,0004,0129,0036,0224,0042,0061,0073,0082,0086,0097,0198,0130,0046,0112,0095,0131,0231,0057,0228,0122,0094,0024,0227,0223,0185,0142,0138,0186,0216,0078,0003,0222,0031,0125,0217,0229,0233,0063,0079,0058,0211,0113,0225,0226,0059,0188,0232,0009,0099,0133,0220,0200,0184,0021,0205,0136,0132,0219,0011,0115,0121,0091,0083,
2.2. Pasivos finan. a valor razonable con cambios en el patrim. neto ..........................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,"-11,694",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-11,694"
2.3. Coberturas de los flujos de efectivo ..........................................................................................................,"5,854","-1,537","56,634",0,0,-68,-468,0,0,0,0,"45,193",0,0,0,"-15,621",0,-,"10,600",0,0,0,0,0,0,"-3,547",0,0,"11,694",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-1,191",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,07,543"
2.4. Coberturas de inversiones netas en negocios en el extranjero ..........................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.5. Diferencias de cambio ......................................................................................................................................................................,"-9,961",0,0,"-1,171",20,108,0,0,0,0,0,0,70,0,0,0,0,66,0,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-10,867"
2.6. Activos no corrientes en venta ..........................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3. FONDOS PROPIOS ..................................................................................................................................................................,"1,07,89,790","2,91,48,526","29,99,173","29,91,498","30,95,701","12,09,801","9,08,537","98,271","8,25,221","2,73,327","6,44,997","6,19,199","8,27,346","68,077","1,72,770","16,10,047","3,81,277","5,40,468","34,684","4,25,335","1,61,756","3,42,616","1,68,042","1,47,073","1,43,669","2,19,435","1,80,188","82,296","89,412","54,670","44,436","2,26,384","65,450","1,66,850","1,25,378","2,57,799","43,432","62,356","90,377","61,492","1,81,975","48,492","51,957","4,08,967","21,201","29,150","38,283","42,681","22,311","2,12,939",0,"60,243","77,528","1,83,575","2,15,107","36,526","30,407","23,761","1,12,467","1,33,250","24,698","69,484","28,003","21,569","46,800","24,309","31,626","13,376","32,389","23,373","33,144","19,519","15,263","11,840","9,073","6,27,32,442"
3.1. Capital o fondo de dotación ......................................................................................................................................................................,"16,61,518","31,27,148","8,05,423","1,53,002","1,21,543","1,16,875","65,421","30,050","1,57,841","1,51,043","1,00,929","67,393","16,297","58,298","21,190","1,73,211","34,320","29,159","39,077","26,036","38,771","9,129","72,938","1,67,792","83,440","92,694","9,600","86,600","72,061","5,412","45,473","1,72,774","12,500","10,572","80,317","1,09,560","18,060","91,158","23,101","14,032","84,250","4,509","4,508","1,47,751","5,950","25,368","48,080","31,000","22,779","1,27,467",0,"52,405","39,281","32,775","60,902","54,224","29,672","18,080","68,798","14,983","18,040","50,995","14,761","14,514","19,857","18,060","14,300","18,032","14,039","18,030","27,041","18,681","11,630","9,015","9,016","93,20,551"
3.1.1. Emitido ..................................................................................................................................................................,"16,61,518","31,27,148","8,05,423","1,53,002","1,21,543","1,16,875","65,421","30,050","1,57,841","1,51,043","1,00,929","67,393","16,297","58,298","21,190","1,73,211","34,320","29,159","39,077","26,036","38,771","9,129","72,938","1,67,792","83,440","92,694","9,600","86,600","72,061","5,412","45,473","1,72,774","12,500","10,572","80,317","1,09,560","18,060","91,158","23,101","14,032","84,250","4,509","4,508","1,47,751","5,950","25,368","48,080","31,000","22,779","1,27,467",0,"52,405","39,281","32,775","60,902","54,224","29,672","18,080","68,798","14,983","18,040","50,995","14,761","14,514","19,857","18,060","14,300","18,032","14,039","18,030","27,041","18,681","11,630","9,015","9,016","93,20,551"
3.1.2. Pendiente de desembolso no exigido (-) ..........................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.2. Prima de emisión ......................................................................................................................................................................,"81,77,101","2,03,70,128",0,"13,58,273","12,14,956","3,00,608","2,03,479","65,407","1,97,547","10,662","54,949","1,66,572",13,0,0,"11,39,990","98,216","2,804","59,354",0,0,"2,539","49,008",747,"15,322",51,511,"9,900",0,138,0,0,"7,275",94,"1,32,087","1,49,730",0,0,"35,906","29,388","1,364",0,0,475,"7,212",451,0,"3,606",55,"57,140",0,0,"10,955","39,038","6,611",0,0,0,"67,970","27,818",0,0,0,"1,276",0,0,0,0,0,0,0,189,0,0,0,"3,40,76,915"
3.3. Reservas ..................................................................................................................................................................,"5,16,986","49,36,475","19,03,092","12,94,629","14,53,169","7,40,866","5,83,205","2,530","4,38,477","84,582","4,42,453","3,54,705","7,44,485","9,701","1,29,740","2,48,564","2,29,597","4,92,303","-65,168","3,69,364","1,11,533","3,07,745","43,203","-14,307","42,521","1,23,238","1,55,958","-14,748","12,737","28,346","-2,654","54,287","43,510","1,42,370","-92,964",981,"24,879","-24,491","29,563","17,656","86,723","39,895","46,493","2,56,216","7,050","2,237","-11,423","2,882","-1,992","27,420",0,"5,680","23,835","1,08,901","1,35,754","-14,419",710,"5,075","-14,640","75,829","5,530","15,090","13,072","5,538","23,579","6,051","16,215","-8,983","18,149","5,217","2,245",573,"3,552","1,286",53,"1,67,88,511"
3.3.1. Reservas (pérdidas) acumuladas ..........................................................................................................,"5,16,986","49,36,475","19,03,092","12,94,629","14,53,169","7,36,969","5,83,205","2,530","4,38,477","84,582","4,42,453","3,54,660","7,44,485","9,701","1,29,740","2,48,564","2,29,597","4,92,303","-65,168","3,69,364","1,11,533","3,07,745","43,203","-14,307","42,521","1,23,238","1,55,958","-14,748","12,737","28,346","-2,654","52,052","39,802","1,42,370","-92,964",981,"24,150","-24,491","29,563","17,656","86,723","39,895","46,485","2,56,216","7,050","2,237","-11,423","2,882","-1,992","27,420",0,"5,680","23,835","1,08,901","1,35,754","-14,419",710,"5,075","-14,640","75,829","5,530","15,087","13,072","5,538","23,579","6,050","16,215","-8,983","18,149","5,217","2,245",573,"3,552",454,53,"1,67,77,053"
3.3.2. Remanente ..................................................................................................................................................................,0,0,0,0,0,"3,897",0,0,0,0,0,45,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,235","3,708",0,0,0,729,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,832,0,"11,458"
3.4. Otros instrumentos de capital ..........................................................................................................,0,"-1,545",0,118,0,"10,538",0,0,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,297",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11,408"
3.4.1. De instrumentos financieros compuestos ..........................................................................................................,0,0,0,0,0,"10,538",0,0,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10,538"
3.4.2. Resto ..................................................................................................................................................................,0,"-1,545",0,118,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,297",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,870
3.5. Menos: Valores propios ......................................................................................................................................................................,"-75,422",0,-226,0,"-5,089","-30,266",0,0,0,0,-1,0,0,0,0,0,0,-,0,0,0,0,0,-7,-2,0,0,0,0,0,0,0,0,0,0,0,0,"-2,898",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-683,0,0,0,0,0,0,0,0,0,0,0,0,"-1,14,594"
3.6. Cuotas participativas y fondos asociados (Cajas de Ahorros) ..........................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.6.1. Cuotas participativas ......................................................................................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.6.2. Fondo de reservas de cuotapartícipes ..........................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.6.3. Fondo de estabilización ..........................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.7. Resultado del ejercicio ......................................................................................................................................................................,"8,99,555","12,97,719","2,90,884","1,92,545","3,11,122","93,291","56,432",284,"31,356","27,040","46,667","30,529","66,551",78,"51,840","1,96,666","19,144","16,202","1,421","29,935","13,714","23,203","2,893","-7,152","2,388","3,452","14,119",544,"4,614","20,774","1,617",-677,"2,165","13,814","5,938","-2,472",493,"-1,413","1,807",416,"9,638","1,791",956,"4,525",989,"1,094","1,626","5,193","1,469",912,0,"2,158","3,457","2,861","11,840","-3,279",25,606,"-9,661","14,620","1,128","3,399",853,241,"3,364",198,"1,111","4,327",201,126,"3,858",76,81,"1,539",4,"38,30,824"
3.8. Menos: Dividendos y retribuciones ..........................................................................................................,"-3,89,948","-5,81,399",0,"-7,069",0,"-22,111",0,0,0,0,0,0,0,0,"-30,000","-1,48,384",0,-,0,0,"-2,262",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-11,81,173"
TOTAL PATRIMONIO NETO,"1,25,86,676","2,92,64,382","30,83,499","30,99,893","30,97,529","12,99,115","9,14,097","98,271","8,43,579","2,74,736","6,77,774","6,66,904","8,27,556","68,077","1,72,910","15,94,426","3,98,374","5,41,762","45,284","4,25,437","1,61,705","3,42,755","1,70,106","1,47,853","1,43,669","2,16,627","1,80,522","82,296","96,596","54,670","44,445","2,23,430","66,532","1,66,924","1,25,856","2,57,799","43,245","62,680","92,138","61,750","1,81,975","52,486","51,957","4,15,749","21,574","29,150","38,318","42,681","22,313","2,12,939",0,"60,916","88,791","1,84,787","2,15,107","36,526","39,919","43,974","1,12,467","1,32,059","24,709","69,484","28,204","21,596","46,861","24,309","31,626","13,376","32,389","23,373","33,144","19,519","15,263","11,840","9,073","6,51,10,333"
TOTAL PATRIMONIO NETO Y PASIVO,"27,49,53,200","23,49,80,488","7,72,34,356","4,58,46,629","5,39,40,277","3,73,49,981","1,83,69,791","1,02,69,160","1,60,77,991","1,25,71,937","1,05,78,832","1,26,61,702","86,86,287","62,63,661","82,21,511","1,52,38,481","70,68,804","62,51,266","33,05,952","38,49,881","37,35,835","32,35,041","65,12,215","24,57,064","24,75,913","39,37,108","30,50,518","26,25,635","68,07,208","15,09,009","10,81,624","31,40,167","34,29,188","16,30,348","11,83,812","13,96,739","8,28,523","5,43,155","12,79,602","5,73,148","21,37,976","5,18,414","3,79,551","4,78,943","3,03,689","7,17,221","11,39,885","7,86,479","2,97,585","19,56,588",0,"2,48,557","4,95,488","1,85,220","21,25,548","5,51,826","2,60,057","1,62,492","6,20,820","28,42,190","1,54,269","8,19,279","2,98,867","55,170","74,492","41,827","8,51,706","1,23,798","32,675","75,775","1,11,329","19,668","16,488","12,506","9,099","93,40,57,516"
PRO-MEMORIA , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,
1. RIESGOS CONTINGENTES .................................................................................................................................................................,"4,88,24,257","4,76,14,597","80,51,305","97,82,860","1,77,23,196","28,56,146","12,30,266",4,"13,64,255","9,63,195","12,14,866","13,85,010","11,55,951","5,465","1,48,744","7,45,225","6,79,280","5,19,099",425,"4,06,990","1,17,900","4,30,823","61,976","1,38,612","1,77,058","4,35,903","4,44,916","2,01,610","65,358",49,0,"19,095","14,982","62,070",0,0,"19,242","18,773","81,384","19,126","1,40,413","16,679",526,"1,746","14,916","10,189","1,149",83,"12,364","6,340",0,"9,510","25,601","3,76,337","5,580","38,192","11,440","3,228",330,"56,049","1,54,523",0,"1,192","7,016","2,114",0,126,"35,850",28,"19,470",0,"1,625","1,891",0,0,"14,79,34,520"
1.1. Garantías financieras ......................................................................................................................................................................,"4,71,86,871","4,76,13,797","80,36,031","97,82,562","1,75,37,972","28,17,832","12,30,266",4,"13,49,185","8,53,063","12,14,866","13,29,406","10,90,598","5,465","1,48,744","7,45,225","6,79,277","5,19,066",425,"3,99,655","1,14,900","4,27,213","60,771","1,38,257","1,76,954","4,34,696","4,17,063","2,01,610","65,358",49,0,"19,095","14,982","60,229",0,0,"19,242","18,617","81,384","19,126","1,40,413","16,059",526,"1,746","14,916","10,189","1,149",79,"12,364","6,340",0,"9,510","25,601","3,76,337",0,"38,192","11,440","3,228",330,"56,049","1,54,523",0,"1,192","7,016","2,114",0,126,"35,850",28,"19,470",0,"1,625","1,891",0,0,"14,57,58,159"
1.2. Activos afectos a obligaciones de terceros ..........................................................................................................,0,3,0,0,404,0,0,0,241,"1,10,132",0,0,6,0,0,0,3,0,0,7,0,0,0,0,10,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,10,888"
1.3. Otros riesgos contingentes ......................................................................................................................................................................,"16,37,386",797,"15,274",298,"1,84,820","38,314",0,0,"14,829",0,0,"55,604","65,347",0,0,0,0,33,0,"7,328","3,000","3,610","1,205",355,94,"1,125","27,853",0,0,0,0,0,0,"1,841",0,0,0,156,0,0,0,620,0,0,0,0,0,4,0,0,0,0,0,0,"5,580",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"20,65,473"
2. COMPROMISOS CONTINGENTES ..........................................................................................................,"5,69,86,104","5,54,56,992","1,78,75,289","1,43,99,810","95,66,168","59,65,291","31,88,230",0,"29,90,204","8,90,271","21,78,005","24,79,242","16,15,750",0,"8,06,126","1,13,49,902","11,69,725","12,87,938","84,367","8,22,725","4,02,115","8,22,776","1,87,902","5,62,497","3,84,170","6,79,761","6,33,888","2,73,898","5,90,870",0,0,"29,25,101","1,84,397","2,32,744","12,52,077","1,54,972","1,06,610","71,394","2,67,497","60,562","4,88,594","48,256","2,106","13,079","58,737","87,351","58,439","14,64,119","27,088",0,0,"38,626","49,162",0,"17,64,214","24,132","4,851","6,225","5,991","15,666","5,638",0,965,"8,867","14,085","2,061","7,737","7,099",0,"5,691",0,0,0,0,0,"20,31,14,149"
2.1. Disponibles por terceros ......................................................................................................................................................................,"5,15,38,875","3,52,21,927","90,98,623","1,26,62,183","81,20,639","50,04,557","27,33,596",0,"28,12,029","8,90,271","21,77,780","21,48,270","14,24,315",0,"8,06,126","1,13,49,902","9,60,683","12,87,933","84,367","7,22,474","2,14,454","6,86,923","1,75,975","5,41,886","3,42,498","6,49,984","5,21,768","2,73,898","5,90,870",0,0,"28,69,974","1,80,649","2,13,514","12,52,008","1,54,972","75,100","38,520","2,67,021","57,523","4,88,594","48,256","2,106","13,079","48,079","87,351","58,439","14,64,119","27,088",0,0,"38,071","49,162",0,"17,64,214","24,132","4,851","6,225","5,035","15,495","5,638",0,859,"7,520","14,085","2,061","1,856","7,084",0,"5,600",0,0,0,0,0,"16,23,41,086"
2.2. Otros compromisos ......................................................................................................................................................................,"54,47,229","2,02,35,065","87,76,666","17,37,627","14,45,529","9,60,734","4,54,634",0,"1,78,175",0,225,"3,30,972","1,91,435",0,0,0,"2,09,042",5,0,"1,00,251","1,87,661","1,35,853","11,927","20,611","41,672","29,777","1,12,120",0,0,0,0,"55,127","3,748","19,230",69,0,"31,510","32,874",476,"3,039",0,0,0,0,"10,658",0,0,0,0,0,0,555,0,0,0,0,0,0,956,171,0,0,106,"1,347",0,0,"5,881",15,0,91,0,0,0,0,0,"4,07,73,063"
