Var,0182,0049,0030,0081,0075,0128,0072,0038,0065,1004,0093,0019,0004,0129,0036,0224,0042,0061,0073,0082,0086,0097,0198,0130,0046,0112,0095,0131,0231,0057,0228,0122,0094,0024,0227,0223,0185,0142,0138,0186,0216,0078,0003,0222,0031,0125,0217,0229,0233,0063,0058,0211,0113,0225,0226,0059,0188,0232,0009,0099,0133,0220,0200,0184,0021,0205,0136,0132,0219,0011,0115,0121,0091,0083,
2.2. Pasivos finan. a valor razonable con cambios en el patrim. neto ..........................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.3. Coberturas de los flujos de efectivo ..........................................................................................................,"-10,252","5,359","16,357","-1,045",0,-19,41,0,0,0,0,"27,869",0,0,0,-836,0,0,"1,254",0,0,0,0,0,0,"-2,592",1,0,"2,348",0,0,0,0,0,0,0,-668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"37,617"
2.4. Coberturas de inversiones netas en negocios en el extranjero ..........................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.5. Diferencias de cambio ......................................................................................................................................................................,"-21,873",0,0,158,0,108,0,0,0,0,0,0,24,0,0,0,0,60,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-21,520"
2.6. Activos no corrientes en venta ..........................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3. FONDOS PROPIOS ..................................................................................................................................................................,"95,73,697","2,69,27,383","27,08,708","27,66,853","26,76,316","10,94,581","8,43,993","97,987","7,93,865","2,46,287","5,86,643","5,88,862","7,48,475","67,999","80,930","13,59,758","3,55,527","5,24,813","33,263","3,89,585","1,48,037","3,14,788","1,65,149","1,54,224","1,41,281","2,15,983","1,63,061","81,810","94,799","33,869","42,819","2,64,713","61,786","1,50,372","1,19,440","2,60,271","39,773","63,769","88,858","61,076","1,72,337","46,701","51,001","4,04,442","20,211","28,056","36,657","37,488","20,842","2,41,403","58,085","74,073","1,80,714","2,03,267","39,805","30,129","23,156","1,21,933","1,18,628","23,570","66,085","27,119","21,328","43,440","24,112","30,515","9,049","32,188","23,247","29,286","19,443","15,182","10,301","9,069","5,74,24,265"
3.1. Capital o fondo de dotación ......................................................................................................................................................................,"16,61,518","31,27,148","8,05,423","1,53,002","1,21,543","1,16,875","65,421","30,050","1,57,841","1,51,043","1,00,929","67,393","16,297","58,298","21,190","1,73,211","34,320","29,159","39,077","26,036","38,771","9,129","72,938","1,67,792","83,440","92,694","9,600","86,600","82,061","5,412","45,473","1,72,774","12,500","10,572","80,317","1,09,560","18,060","91,158","23,101","14,032","84,250","4,509","4,508","1,47,751","5,950","25,368","48,080","31,000","22,779","1,57,456","52,405","39,281","32,775","60,902","54,224","29,672","18,080","68,798","14,983","18,040","50,995","14,761","14,514","19,857","18,060","14,300","18,032","14,039","18,030","27,041","18,681","11,630","9,015","9,016","93,60,540"
3.1.1. Emitido ..................................................................................................................................................................,"16,61,518","31,27,148","8,05,423","1,53,002","1,21,543","1,16,875","65,421","30,050","1,57,841","1,51,043","1,00,929","67,393","16,297","58,298","21,190","1,73,211","34,320","29,159","39,077","26,036","38,771","9,129","72,938","4,42,792","83,440","92,694","9,600","86,600","82,061","5,412","45,473","1,72,774","12,500","10,572","80,317","1,09,560","18,060","91,158","23,101","14,032","84,250","4,509","4,508","1,47,751","5,950","25,368","48,080","31,000","22,779","1,87,445","52,405","39,281","32,775","60,902","54,224","29,672","18,080","89,820","14,983","18,040","50,995","14,761","14,514","19,857","18,060","14,300","18,032","14,039","18,030","27,041","18,681","11,630","9,015","9,016","96,86,551"
3.1.2. Pendiente de desembolso no exigido (-) ..........................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-2,75,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-29,989",0,0,0,0,0,0,0,"-21,022",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-3,26,011"
3.2. Prima de emisión ......................................................................................................................................................................,"81,77,101","2,03,70,128",0,"13,73,270","12,16,291","3,00,608","2,03,479","65,407","1,97,547","10,662","54,949","1,66,572",13,0,0,"11,39,990","98,216","2,804","59,354",0,0,"2,539","49,008",747,"15,322",51,511,"9,900",0,138,0,0,"7,275",94,"1,32,087","1,49,730",0,0,"35,906","29,388","1,364",0,0,475,"7,212",451,0,"3,606",55,"57,140",0,"10,954","39,038","6,611",0,0,0,"67,970","27,818",0,0,0,"1,276",0,0,0,0,0,0,0,189,0,0,0,"3,40,93,246"
3.3. Reservas ..................................................................................................................................................................,"5,16,986","45,72,333","19,03,520","13,32,163","14,53,301","7,42,447","5,83,205","2,530","4,38,477","84,582","4,42,897","3,54,897","7,44,485","9,701","1,29,740","2,46,904","2,29,861","4,92,850","-65,167","3,69,364","1,11,528","3,07,745","43,203","-14,307","42,521","1,23,238","1,55,958","-14,690","12,738","28,319","-2,654","91,939","42,010","1,42,370","-92,964",981,"21,713","-24,491","29,851","17,656","86,723","39,895","46,493","2,56,216","7,049","2,237","-11,423","2,882","-1,992","26,807","5,680","23,838","1,08,901","1,35,754","-14,419",456,"5,076","-14,835","75,827","5,530","15,090","13,079","5,538","23,583","6,052","16,215","-8,983","18,149","5,217","2,245",573,"3,552","1,286",53,"1,64,96,084"
3.3.1. Reservas (pérdidas) acumuladas ..........................................................................................................,"5,16,986","45,72,333","19,03,520","13,32,163","14,53,301","7,38,550","5,83,205","2,530","4,38,477","84,582","4,42,897","3,54,852","7,44,485","9,701","1,29,740","2,46,904","2,29,861","4,92,850","-65,167","3,69,364","1,11,528","3,07,745","43,203","-14,307","42,521","1,23,238","1,55,958","-14,690","12,738","28,319","-2,654","89,704","42,010","1,42,370","-92,964",981,"20,984","-24,491","29,851","17,656","86,723","39,895","46,485","2,56,216","7,049","2,237","-11,423","2,882","-1,992","26,807","5,680","23,838","1,08,901","1,35,754","-14,419",456,"5,076","-14,835","75,827","5,530","15,087","13,079","5,538","23,583","6,051","16,215","-8,983","18,149","5,217","2,245",573,"3,552",454,53,"1,64,88,334"
3.3.2. Remanente ..................................................................................................................................................................,0,0,0,0,0,"3,897",0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,235",0,0,0,0,729,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,832,0,"7,750"
3.4. Otros instrumentos de capital ..........................................................................................................,49,"21,340",0,219,0,"11,769",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,297",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"35,674"
3.4.1. De instrumentos financieros compuestos ..........................................................................................................,0,"-1,349",0,0,0,"11,769",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10,420"
3.4.2. Resto ..................................................................................................................................................................,49,"22,689",0,219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,297",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"25,254"
3.5. Menos: Valores propios ......................................................................................................................................................................,"-2,061",-768,-235,0,"-5,187","-32,214",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7,-2,0,0,0,0,0,0,0,0,0,0,0,0,"-2,898",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-721,0,0,0,0,0,0,0,0,0,0,0,0,"-44,093"
3.6. Cuotas participativas y fondos asociados (Cajas de Ahorros) ..........................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.6.1. Cuotas participativas ......................................................................................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.6.2. Fondo de reservas de cuotapartícipes ..........................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.6.3. Fondo de estabilización ..........................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.7. Resultado del ejercicio ......................................................................................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.8. Menos: Dividendos y retribuciones ..........................................................................................................,"-7,79,896","-11,62,799",0,"-91,801","-1,09,632","-44,904","-8,112",0,0,0,"-12,132",0,"-12,320",0,"-70,000","-2,00,347","-6,870",0,0,"-5,815","-2,262","-4,625",0,0,0,0,"-3,008",0,0,0,0,0,0,"-2,664",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-25,17,187"
TOTAL PATRIMONIO NETO,"1,14,63,064","2,69,07,032","27,42,560","28,31,378","26,78,889","11,50,934","8,49,255","97,987","7,99,194","2,49,181","6,23,263","6,19,080","7,48,576","67,999","81,070","13,58,922","3,71,524","5,26,323","34,517","3,89,687","1,47,839","3,15,138","1,66,808","1,54,712","1,36,558","2,14,022","1,63,411","82,115","1,08,570","33,869","42,828","2,61,758","62,584","1,50,445","1,19,827","2,60,271","39,085","64,479","90,330","60,952","1,72,337","50,840","51,001","4,11,392","20,669","28,056","36,692","37,488","20,843","2,41,403","58,680","84,785","1,81,952","2,03,267","39,805","37,559","45,521","1,21,933","1,18,428","23,583","66,085","27,695","21,336","43,440","24,112","30,515","9,049","32,188","23,247","29,286","19,443","15,182","10,301","9,069","5,96,13,218"
TOTAL PATRIMONIO NETO Y PASIVO,"26,31,41,049","26,97,56,689","8,08,59,775","4,76,05,180","5,77,53,305","3,88,87,569","1,92,64,749","84,59,221","1,68,34,141","1,25,55,129","1,14,10,580","1,31,50,251","92,93,770","68,93,419","90,17,312","1,52,65,331","69,38,517","64,61,510","35,00,706","40,50,229","38,96,763","34,50,258","63,71,558","25,64,498","26,34,075","36,67,921","30,34,865","23,98,775","63,76,675","9,69,103","9,09,634","30,80,579","25,87,717","16,75,715","12,63,581","15,52,494","8,82,468","5,90,568","13,91,953","5,47,838","23,31,198","5,41,077","3,88,482","4,64,732","3,13,033","7,64,593","12,79,013","8,79,073","3,43,063","21,34,241","2,38,544","5,49,628","1,85,907","22,46,489","7,57,387","4,41,860","1,50,759","5,16,872","29,85,602","1,26,453","9,13,673","3,12,666","68,812","75,429","42,157","8,95,498","1,14,156","32,810","69,016","1,23,719","19,691","16,556","12,578","9,100","97,12,89,337"
PRO-MEMORIA , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,
1. RIESGOS CONTINGENTES .................................................................................................................................................................,"5,61,94,324","5,37,84,536","84,51,513","1,02,96,564","1,92,29,377","24,10,132","14,97,332",4,"14,93,619","5,88,154","12,91,318","14,82,622","12,50,201","5,465","45,990","7,51,875","6,67,249","5,67,443","2,542","4,79,101","1,22,171","4,59,676","53,338","1,44,127","1,91,170","4,40,947","5,08,166","1,88,524","72,412",49,0,"19,016","16,703","72,881",0,0,"44,802","17,637","82,596","20,405","1,33,423","21,695",521,"1,606","16,706","10,774",650,102,"12,543","6,340","12,915","28,056","3,75,829","5,583","40,992","15,275","2,042","1,447","57,589","1,55,519",0,42,"7,008","2,075",0,124,"33,429",28,"16,366",0,"1,625","1,890",0,0,"16,39,06,175"
1.1. Garantías financieras ......................................................................................................................................................................,"5,46,57,484","5,37,84,497","84,51,508","1,02,96,564","1,90,46,864","23,57,915","14,97,332",4,"14,73,691","5,88,154","12,91,318","14,26,952","11,85,706","5,465","45,990","7,51,875","6,67,246","5,67,410","2,542","4,71,294","1,19,171","4,56,121","52,594","1,43,772","1,91,069","4,39,958","4,80,956","1,88,524","72,412",49,0,"19,016","16,703","71,130",0,0,"44,802","17,637","82,596","20,405","1,33,423","21,074",521,"1,606","16,706","10,774",650,99,"12,543","6,340","12,915","28,056","3,75,829",0,"40,992","15,275","2,042","1,447","57,589","1,55,519",0,42,"7,008","2,065",0,124,"33,429",28,"16,366",0,"1,625","1,890",0,0,"16,19,42,703"
1.2. Activos afectos a obligaciones de terceros ..........................................................................................................,0,3,0,0,404,0,0,0,241,0,0,0,6,0,0,0,3,0,0,7,0,0,0,0,10,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,756
1.3. Otros riesgos contingentes ......................................................................................................................................................................,"15,36,840",35,5,0,"1,82,109","52,217",0,0,"19,687",0,0,"55,670","64,489",0,0,0,0,33,0,"7,800","3,000","3,555",744,355,91,907,"27,210",0,0,0,0,0,0,"1,751",0,0,0,0,0,0,0,621,0,0,0,0,0,3,0,0,0,0,0,"5,583",0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,"19,62,715"
2. COMPROMISOS CONTINGENTES ..........................................................................................................,"5,71,82,535","5,33,77,455","1,57,35,618","1,50,04,160","98,68,218","60,71,133","33,52,567",0,"32,50,640","9,51,668","22,83,139","24,55,262","16,01,818",0,"12,67,842","1,14,86,505","12,53,101","13,52,539","89,185","7,87,437","3,46,656","7,93,854","2,41,637","5,34,779","4,17,137","6,55,026","6,61,041","2,70,951","5,20,389",0,0,"30,90,865","5,48,474","2,47,522","12,84,634","1,65,478","1,35,881","48,150","2,86,468","60,695","4,71,207","41,083","1,847","11,097","60,878","86,519","64,050","16,84,813","16,930",0,"38,463","52,330",0,"17,25,836","35,235","15,265","6,222","7,926","10,464","9,090",0,848,"8,388","13,128","1,549","6,522","1,555",0,"3,108",0,0,0,0,0,"20,20,54,812"
2.1. Disponibles por terceros ......................................................................................................................................................................,"5,26,83,464","4,25,52,797","94,98,816","1,34,09,548","88,62,710","53,56,827","26,97,054",0,"31,50,218","9,51,668","22,82,644","21,42,969","14,71,079",0,"12,67,842","1,14,86,505","10,64,812","13,52,534","89,185","7,17,694","2,74,263","7,01,502","1,77,536","5,27,689","3,83,103","5,94,412","5,85,549","2,70,951","5,20,389",0,0,"30,47,726","1,50,400","2,31,256","12,84,634","1,65,478","98,483","36,769","2,86,468","57,656","4,71,207","41,083","1,847","11,097","50,893","86,519","64,050","16,84,813","16,930",0,"37,411","46,330",0,"17,25,836","35,235","15,265","6,222","6,906","10,464","9,090",0,772,"7,604","13,128","1,549","1,278","1,540",0,"3,089",0,0,0,0,0,"17,47,82,788"
2.2. Otros compromisos ......................................................................................................................................................................,"44,99,071","1,08,24,658","62,36,802","15,94,612","10,05,508","7,14,306","6,55,513",0,"1,00,422",0,495,"3,12,293","1,30,739",0,0,0,"1,88,289",5,0,"69,743","72,392","92,352","64,101","7,090","34,034","60,614","75,492",0,0,0,0,"43,139","3,98,074","16,266",0,0,"37,398","11,381",0,"3,039",0,0,0,0,"9,985",0,0,0,0,0,"1,052","6,000",0,0,0,0,0,"1,020",0,0,0,76,784,0,0,"5,244",15,0,19,0,0,0,0,0,"2,72,72,023"
